frame,time_s,x,y,w,h,cx,cy
119,4.0375,248.8,256.0,341.0,65.0,419.3,288.5
120,4.0714,246.7,256.5,347.0,67.0,420.2,290.0
121,4.1053,247.6,258.3,347.0,67.0,421.1,291.8
122,4.1392,248.2,260.1,347.0,67.0,421.7,293.6
123,4.1732,255.6,263.5,334.0,64.0,422.6,295.5
124,4.2071,256.4,265.4,334.0,64.0,423.4,297.4
125,4.2410,248.4,265.8,347.0,67.0,421.9,299.3
126,4.2750,249.4,268.7,341.0,65.0,419.9,301.2
127,4.3089,242.3,268.4,347.0,67.0,415.8,301.9
128,4.3428,238.2,269.1,347.0,67.0,411.7,302.6
129,4.3767,233.9,269.8,347.0,67.0,407.4,303.3
130,4.4107,229.8,271.0,347.0,67.0,403.3,304.5
131,4.4446,225.0,272.4,347.0,67.0,398.5,305.9
132,4.4785,221.1,274.0,347.0,67.0,394.6,307.5
133,4.5125,217.2,275.6,347.0,67.0,390.7,309.1
134,4.5464,213.0,277.2,347.0,67.0,386.5,310.7
135,4.5803,212.2,279.8,341.0,65.0,382.7,312.3
302,10.2463,202.1,272.7,341.0,65.0,372.6,305.2
303,10.2802,195.6,266.9,334.0,64.0,362.6,298.9
304,10.3142,182.0,259.8,341.0,65.0,352.5,292.3
305,10.3481,172.1,253.4,341.0,65.0,342.6,285.9
306,10.3820,162.4,246.8,341.0,65.0,332.9,279.3
307,10.4160,153.0,240.4,341.0,65.0,323.5,272.9
308,10.4499,144.2,234.2,341.0,65.0,314.7,266.7
309,10.4838,135.9,228.2,341.0,65.0,306.4,260.7
310,10.5177,127.8,222.2,341.0,65.0,298.3,254.7
311,10.5517,116.9,215.4,347.0,67.0,290.4,248.9
312,10.5856,109.3,209.6,347.0,67.0,282.8,243.1
313,10.6195,102.0,203.6,347.0,67.0,275.5,237.1
314,10.6535,95.1,197.8,347.0,67.0,268.6,231.3
315,10.6874,91.4,193.0,341.0,65.0,261.9,225.5
316,10.7213,82.0,186.2,347.0,67.0,255.5,219.7
317,10.7552,75.8,180.6,347.0,67.0,249.3,214.1
318,10.7892,69.9,175.2,347.0,67.0,243.4,208.7
319,10.8231,64.1,169.9,347.0,67.0,237.6,203.4
320,10.8570,58.6,164.7,347.0,67.0,232.1,198.2
321,10.8910,53.2,159.7,347.0,67.0,226.7,193.2
322,10.9249,48.3,154.8,347.0,67.0,221.8,188.3
323,10.9588,46.6,151.0,341.0,65.0,217.1,183.5
324,10.9927,42.3,146.2,341.0,65.0,212.8,178.7
325,11.0267,38.4,141.6,341.0,65.0,208.9,174.1
326,11.0606,34.6,137.0,341.0,65.0,205.1,169.5
327,11.0945,28.0,131.6,347.0,67.0,201.5,165.1
328,11.1285,24.5,127.4,347.0,67.0,198.0,160.9
329,11.1624,21.2,123.3,347.0,67.0,194.7,156.8
330,11.1963,18.1,119.4,347.0,67.0,191.6,152.9
331,11.2302,15.1,115.7,347.0,67.0,188.6,149.2
332,11.2642,12.2,112.1,347.0,67.0,185.7,145.6
333,11.2981,15.9,110.3,334.0,64.0,182.9,142.3
334,11.3320,9.8,106.6,341.0,65.0,180.3,139.1
335,11.3659,4.2,102.6,347.0,67.0,177.7,136.1
336,11.3999,1.8,99.7,347.0,67.0,175.3,133.2
337,11.4338,6.2,98.3,334.0,64.0,173.2,130.3
338,11.4677,10.8,96.5,321.0,62.0,171.3,127.5
339,11.5017,12.3,94.9,315.0,60.0,169.8,124.9
340,11.5356,17.0,93.4,303.0,58.0,168.5,122.4
341,11.5695,19.1,91.6,297.0,57.0,167.6,120.1
342,11.6034,21.3,89.9,291.0,56.0,166.8,117.9
343,11.6374,23.6,88.3,285.0,55.0,166.1,115.8
344,11.6713,26.1,86.8,279.0,54.0,165.6,113.8
345,11.7052,30.7,86.3,269.0,51.0,165.2,111.8
346,11.7392,36.1,85.5,258.0,49.0,165.1,110.0
347,11.7731,41.1,84.4,248.0,48.0,165.1,108.4
348,11.8070,45.7,83.7,239.0,46.0,165.2,106.7
349,11.8409,50.9,83.1,229.0,44.0,165.4,105.1
350,11.8749,51.2,81.6,229.0,44.0,165.7,103.6
351,11.9088,56.1,81.2,220.0,42.0,166.1,102.2
352,11.9427,58.6,80.5,216.0,41.0,166.6,101.0
353,11.9767,65.4,80.2,204.0,39.0,167.4,99.7
354,12.0106,68.3,79.3,200.0,38.0,168.3,98.3
355,12.0445,71.5,78.4,196.0,37.0,169.5,96.9
356,12.0784,72.9,77.0,196.0,37.0,170.9,95.5
357,12.1124,76.2,75.6,192.0,37.0,172.2,94.1
358,12.1463,79.6,74.8,188.0,36.0,173.6,92.8
359,12.1802,80.9,73.6,188.0,36.0,174.9,91.6
360,12.2142,84.2,72.9,184.0,35.0,176.2,90.4
361,12.2481,87.1,71.8,181.0,35.0,177.6,89.3
362,12.2820,88.3,70.7,181.0,35.0,178.8,88.2
363,12.3159,89.6,69.8,181.0,35.0,180.1,87.3
364,12.3499,92.8,69.3,177.0,34.0,181.3,86.3
365,12.3838,94.0,68.5,177.0,34.0,182.5,85.5
366,12.4177,96.6,68.1,174.0,33.0,183.6,84.6
367,12.4517,99.7,67.3,170.0,33.0,184.7,83.8
368,12.4856,100.8,66.6,170.0,33.0,185.8,83.1
369,12.5195,101.8,65.8,170.0,33.0,186.8,82.3
370,12.5534,104.3,65.7,167.0,32.0,187.8,81.7
371,12.5874,105.3,65.0,167.0,32.0,188.8,81.0
372,12.6213,106.2,64.5,167.0,32.0,189.7,80.5
373,12.6552,107.1,63.9,167.0,32.0,190.6,79.9
374,12.6891,108.0,63.4,167.0,32.0,191.5,79.4
375,12.7231,108.8,62.8,167.0,32.0,192.3,78.8
376,12.7570,109.7,62.4,167.0,32.0,193.2,78.4
377,12.7909,110.5,62.0,167.0,32.0,194.0,78.0
378,12.8249,111.3,61.6,167.0,32.0,194.8,77.6
379,12.8588,113.7,61.7,164.0,31.0,195.7,77.2
380,12.8927,112.9,60.8,167.0,32.0,196.4,76.8
381,12.9266,115.2,61.0,164.0,31.0,197.2,76.5
382,12.9606,115.9,60.6,164.0,31.0,197.9,76.1
383,12.9945,116.7,60.2,164.0,31.0,198.7,75.7
384,13.0284,117.5,59.8,164.0,31.0,199.5,75.3
385,13.0624,116.8,59.0,167.0,32.0,200.3,75.0
386,13.0963,117.7,58.7,167.0,32.0,201.2,74.7
387,13.1302,120.2,58.9,164.0,31.0,202.2,74.4
388,13.1641,122.7,58.7,161.0,31.0,203.2,74.2
389,13.1981,122.2,58.4,164.0,31.0,204.2,73.9
390,13.2320,123.3,58.2,164.0,31.0,205.3,73.7
391,13.2659,125.9,57.9,161.0,31.0,206.4,73.4
392,13.2999,125.6,57.8,164.0,31.0,207.6,73.3
393,13.3338,128.3,57.6,161.0,31.0,208.8,73.1
394,13.3677,129.6,57.5,161.0,31.0,210.1,73.0
395,13.4016,127.8,57.0,167.0,32.0,211.3,73.0
396,13.4356,132.1,57.5,161.0,31.0,212.6,73.0
397,13.4695,133.4,57.5,161.0,31.0,213.9,73.0
398,13.5034,136.7,58.1,157.0,30.0,215.2,73.1
399,13.5374,136.0,57.8,161.0,31.0,216.5,73.3
400,13.5713,139.3,58.5,157.0,30.0,217.8,73.5
401,13.6052,143.6,59.2,151.0,29.0,219.1,73.7
402,13.6391,143.5,59.0,154.0,30.0,220.5,74.0
403,13.6731,146.3,59.9,151.0,29.0,221.8,74.4
404,13.7070,147.6,60.3,151.0,29.0,223.1,74.8
405,13.7409,151.9,61.2,145.0,28.0,224.4,75.2
406,13.7749,154.2,62.1,143.0,27.0,225.7,75.6
407,13.8088,155.5,62.5,143.0,27.0,227.0,76.0
408,13.8427,158.3,63.0,140.0,27.0,228.3,76.5
409,13.8766,159.6,63.5,140.0,27.0,229.6,77.0
410,13.9106,160.9,63.9,140.0,27.0,230.9,77.4
411,13.9445,162.2,64.4,140.0,27.0,232.2,77.9
412,13.9784,163.5,64.9,140.0,27.0,233.5,78.4
413,14.0123,164.8,65.5,140.0,27.0,234.8,79.0
414,14.0463,167.6,66.5,137.0,26.0,236.1,79.5
415,14.0802,168.9,67.0,137.0,26.0,237.4,80.0
416,14.1141,170.2,67.6,137.0,26.0,238.7,80.6
417,14.1481,171.5,68.1,137.0,26.0,240.0,81.1
418,14.1820,172.8,68.6,137.0,26.0,241.3,81.6
419,14.2159,176.6,69.7,132.0,25.0,242.6,82.2
420,14.2498,177.9,70.3,132.0,25.0,243.9,82.8
421,14.2838,179.2,70.8,132.0,25.0,245.2,83.3
422,14.3177,179.5,70.9,134.0,26.0,246.5,83.9
423,14.3516,180.9,71.6,134.0,26.0,247.9,84.6
424,14.3856,182.2,72.2,134.0,26.0,249.2,85.2
425,14.4195,184.5,73.3,132.0,25.0,250.5,85.8
426,14.4534,187.3,73.9,129.0,25.0,251.8,86.4
427,14.4873,188.6,74.5,129.0,25.0,253.1,87.0
428,14.5213,191.0,75.7,127.0,24.0,254.5,87.7
429,14.5552,192.3,76.3,127.0,24.0,255.8,88.3
430,14.5891,193.6,76.9,127.0,24.0,257.1,88.9
431,14.6231,195.0,77.5,127.0,24.0,258.5,89.5
432,14.6570,197.8,78.2,124.0,24.0,259.8,90.2
433,14.6909,199.2,78.7,124.0,24.0,261.2,90.7
434,14.7248,200.6,79.3,124.0,24.0,262.6,91.3
435,14.7588,201.9,79.9,124.0,24.0,263.9,91.9
436,14.7927,204.2,81.0,122.0,23.0,265.2,92.5
437,14.8266,205.6,81.5,122.0,23.0,266.6,93.0
438,14.8606,206.8,82.1,122.0,23.0,267.8,93.6
439,14.8945,208.1,82.7,122.0,23.0,269.1,94.2
440,14.9284,209.3,83.2,122.0,23.0,270.3,94.7
441,14.9623,210.6,83.8,122.0,23.0,271.6,95.3
442,14.9963,211.8,84.4,122.0,23.0,272.8,95.9
443,15.0302,213.1,84.9,122.0,23.0,274.1,96.4
444,15.0641,214.3,85.5,122.0,23.0,275.3,97.0
445,15.0981,215.5,86.1,122.0,23.0,276.5,97.6
446,15.1320,216.7,86.7,122.0,23.0,277.7,98.2
447,15.1659,219.3,87.2,119.0,23.0,278.8,98.7
448,15.1998,220.5,87.8,119.0,23.0,280.0,99.3
449,15.2338,220.2,88.4,122.0,23.0,281.2,99.9
450,15.2677,221.3,88.9,122.0,23.0,282.3,100.4
451,15.3016,222.4,89.4,122.0,23.0,283.4,100.9
452,15.3355,223.5,89.9,122.0,23.0,284.5,101.4
453,15.3695,224.5,90.5,122.0,23.0,285.5,102.0
454,15.4034,225.5,91.0,122.0,23.0,286.5,102.5
455,15.4373,226.5,91.6,122.0,23.0,287.5,103.1
456,15.4713,227.5,92.1,122.0,23.0,288.5,103.6
457,15.5052,228.4,92.6,122.0,23.0,289.4,104.1
458,15.5391,229.3,93.2,122.0,23.0,290.3,104.7
459,15.5730,230.1,93.7,122.0,23.0,291.1,105.2
460,15.6070,230.9,94.2,122.0,23.0,291.9,105.7
461,15.6409,231.7,94.8,122.0,23.0,292.7,106.3
462,15.6748,232.4,95.3,122.0,23.0,293.4,106.8
463,15.7088,234.6,95.8,119.0,23.0,294.1,107.3
464,15.7427,235.2,96.3,119.0,23.0,294.7,107.8
465,15.7766,235.8,96.8,119.0,23.0,295.3,108.3
466,15.8105,236.4,97.3,119.0,23.0,295.9,108.8
467,15.8445,237.0,97.7,119.0,23.0,296.5,109.2
468,15.8784,237.5,98.2,119.0,23.0,297.0,109.7
469,15.9123,238.0,98.7,119.0,23.0,297.5,110.2
470,15.9463,237.0,99.1,122.0,23.0,298.0,110.6
471,15.9802,239.1,99.6,119.0,23.0,298.6,111.1
472,16.0141,239.5,100.1,119.0,23.0,299.0,111.6
473,16.0480,240.0,100.5,119.0,23.0,299.5,112.0
474,16.0820,241.5,101.5,117.0,22.0,300.0,112.5
475,16.1159,240.9,101.4,119.0,23.0,300.4,112.9
476,16.1498,241.3,101.8,119.0,23.0,300.8,113.3
477,16.1838,241.7,102.2,119.0,23.0,301.2,113.7
478,16.2177,242.2,102.5,119.0,23.0,301.7,114.0
479,16.2516,242.5,102.9,119.0,23.0,302.0,114.4
480,16.2855,242.9,103.3,119.0,23.0,302.4,114.8
481,16.3195,241.8,103.7,122.0,23.0,302.8,115.2
482,16.3534,242.1,104.1,122.0,23.0,303.1,115.6
483,16.3873,243.9,104.5,119.0,23.0,303.4,116.0
484,16.4213,244.2,104.8,119.0,23.0,303.7,116.3
485,16.4552,245.5,105.7,117.0,22.0,304.0,116.7
486,16.4891,245.8,106.0,117.0,22.0,304.3,117.0
487,16.5230,246.1,106.4,117.0,22.0,304.6,117.4
488,16.5570,245.4,106.2,119.0,23.0,304.9,117.7
489,16.5909,245.7,106.5,119.0,23.0,305.2,118.0
490,16.6248,246.0,106.8,119.0,23.0,305.5,118.3
491,16.6588,246.3,107.0,119.0,23.0,305.8,118.5
492,16.6927,246.6,107.3,119.0,23.0,306.1,118.8
493,16.7266,246.8,107.6,119.0,23.0,306.3,119.1
494,16.7605,245.6,107.9,122.0,23.0,306.6,119.4
495,16.7945,247.4,108.2,119.0,23.0,306.9,119.7
496,16.8284,247.6,108.5,119.0,23.0,307.1,120.0
497,16.8623,248.9,109.2,117.0,22.0,307.4,120.2
498,16.8962,249.1,109.5,117.0,22.0,307.6,120.5
499,16.9302,248.3,109.3,119.0,23.0,307.8,120.8
500,16.9641,249.5,110.0,117.0,22.0,308.0,121.0
501,16.9980,249.8,110.3,117.0,22.0,308.3,121.3
502,17.0320,250.0,110.6,117.0,22.0,308.5,121.6
503,17.0659,249.2,110.3,119.0,23.0,308.7,121.8
504,17.0998,249.4,110.6,119.0,23.0,308.9,122.1
505,17.1337,249.7,110.8,119.0,23.0,309.2,122.3
506,17.1677,249.9,111.1,119.0,23.0,309.4,122.6
507,17.2016,251.1,111.8,117.0,22.0,309.6,122.8
508,17.2355,252.3,112.1,115.0,22.0,309.8,123.1
509,17.2695,251.5,112.3,117.0,22.0,310.0,123.3
510,17.3034,250.7,112.0,119.0,23.0,310.2,123.5
511,17.3373,250.8,112.2,119.0,23.0,310.3,123.7
512,17.3712,251.0,112.4,119.0,23.0,310.5,123.9
513,17.4052,251.1,112.6,119.0,23.0,310.6,124.1
514,17.4391,251.3,112.9,119.0,23.0,310.8,124.4
515,17.4730,251.3,113.1,119.0,23.0,310.8,124.6
516,17.5070,251.4,113.3,119.0,23.0,310.9,124.8
517,17.5409,250.0,113.5,122.0,23.0,311.0,125.0
518,17.5748,251.6,113.7,119.0,23.0,311.1,125.2
519,17.6087,252.7,114.4,117.0,22.0,311.2,125.4
520,17.6427,252.8,114.6,117.0,22.0,311.3,125.6
521,17.6766,252.9,114.8,117.0,22.0,311.4,125.8
522,17.7105,253.0,115.1,117.0,22.0,311.5,126.1
523,17.7445,252.2,114.8,119.0,23.0,311.7,126.3
524,17.7784,252.3,115.1,119.0,23.0,311.8,126.6
525,17.8123,252.4,115.3,119.0,23.0,311.9,126.8
526,17.8462,252.6,115.6,119.0,23.0,312.1,127.1
527,17.8802,253.8,116.3,117.0,22.0,312.3,127.3
528,17.9141,254.0,116.6,117.0,22.0,312.5,127.6
529,17.9480,254.1,116.8,117.0,22.0,312.6,127.8
530,17.9820,254.3,117.1,117.0,22.0,312.8,128.1
531,18.0159,254.5,117.3,117.0,22.0,313.0,128.3
532,18.0498,254.7,117.5,117.0,22.0,313.2,128.5
533,18.0837,255.0,117.8,117.0,22.0,313.5,128.8
534,18.1177,255.2,118.0,117.0,22.0,313.7,129.0
535,18.1516,255.3,118.2,117.0,22.0,313.8,129.2
536,18.1855,255.5,118.5,117.0,22.0,314.0,129.5
537,18.2194,254.7,118.2,119.0,23.0,314.2,129.7
538,18.2534,254.9,118.5,119.0,23.0,314.4,130.0
539,18.2873,255.0,118.7,119.0,23.0,314.5,130.2
540,18.3212,255.1,118.9,119.0,23.0,314.6,130.4
541,18.3552,256.3,119.7,117.0,22.0,314.8,130.7
542,18.3891,256.4,119.9,117.0,22.0,314.9,130.9
543,18.4230,256.6,120.1,117.0,22.0,315.1,131.1
544,18.4569,256.7,120.4,117.0,22.0,315.2,131.4
545,18.4909,256.8,120.6,117.0,22.0,315.3,131.6
546,18.5248,256.9,120.8,117.0,22.0,315.4,131.8
547,18.5587,256.9,121.0,117.0,22.0,315.4,132.0
548,18.5927,257.0,121.2,117.0,22.0,315.5,132.2
549,18.6266,257.1,121.4,117.0,22.0,315.6,132.4
550,18.6605,257.2,121.6,117.0,22.0,315.7,132.6
551,18.6944,257.3,121.8,117.0,22.0,315.8,132.8
552,18.7284,257.4,122.0,117.0,22.0,315.9,133.0
553,18.7623,257.4,122.2,117.0,22.0,315.9,133.2
554,18.7962,257.5,122.4,117.0,22.0,316.0,133.4
555,18.8302,257.6,122.6,117.0,22.0,316.1,133.6
556,18.8641,257.7,122.8,117.0,22.0,316.2,133.8
557,18.8980,258.8,123.0,115.0,22.0,316.3,134.0
558,18.9319,258.9,123.2,115.0,22.0,316.4,134.2
559,18.9659,260.5,123.4,112.0,22.0,316.5,134.4
560,18.9998,262.6,124.1,108.0,21.0,316.6,134.6
561,19.0337,263.7,124.8,106.0,20.0,316.7,134.8
562,19.0677,263.8,124.9,106.0,20.0,316.8,134.9
563,19.1016,262.9,124.6,108.0,21.0,316.9,135.1
564,19.1355,262.9,124.8,108.0,21.0,316.9,135.3
565,19.1694,262.9,125.0,108.0,21.0,316.9,135.5
566,19.2034,263.0,125.2,108.0,21.0,317.0,135.7
567,19.2373,263.0,125.4,108.0,21.0,317.0,135.9
568,19.2712,263.1,125.6,108.0,21.0,317.1,136.1
569,19.3052,264.1,126.2,106.0,20.0,317.1,136.2
570,19.3391,264.1,126.4,106.0,20.0,317.1,136.4
571,19.3730,264.1,126.6,106.0,20.0,317.1,136.6
572,19.4069,263.1,126.3,108.0,21.0,317.1,136.8
573,19.4409,263.1,126.5,108.0,21.0,317.1,137.0
574,19.4748,263.1,126.8,108.0,21.0,317.1,137.3
575,19.5087,262.1,127.0,110.0,21.0,317.1,137.5
576,19.5426,262.1,127.2,110.0,21.0,317.1,137.7
577,19.5766,262.1,127.4,110.0,21.0,317.1,137.9
578,19.6105,262.1,127.6,110.0,21.0,317.1,138.1
579,19.6444,262.1,127.7,110.0,21.0,317.1,138.2
580,19.6784,262.1,127.9,110.0,21.0,317.1,138.4
581,19.7123,262.1,128.1,110.0,21.0,317.1,138.6
582,19.7462,262.0,128.3,110.0,21.0,317.0,138.8
583,19.7801,261.0,128.0,112.0,22.0,317.0,139.0
584,19.8141,261.0,128.1,112.0,22.0,317.0,139.1
585,19.8480,261.0,128.3,112.0,22.0,317.0,139.3
586,19.8819,261.0,128.5,112.0,22.0,317.0,139.5
587,19.9159,261.0,128.6,112.0,22.0,317.0,139.6
588,19.9498,261.0,128.7,112.0,22.0,317.0,139.7
589,19.9837,262.0,129.4,110.0,21.0,317.0,139.9
590,20.0176,261.0,129.1,112.0,22.0,317.0,140.1
591,20.0516,261.1,129.2,112.0,22.0,317.1,140.2
592,20.0855,261.1,129.4,112.0,22.0,317.1,140.4
593,20.1194,262.1,130.0,110.0,21.0,317.1,140.5
594,20.1534,262.1,130.2,110.0,21.0,317.1,140.7
595,20.1873,262.2,130.4,110.0,21.0,317.2,140.9
596,20.2212,262.3,130.6,110.0,21.0,317.3,141.1
597,20.2551,262.4,130.7,110.0,21.0,317.4,141.2
598,20.2891,263.4,130.9,108.0,21.0,317.4,141.4
599,20.3230,263.5,131.1,108.0,21.0,317.5,141.6
600,20.3569,263.6,131.2,108.0,21.0,317.6,141.7
601,20.3909,263.7,131.4,108.0,21.0,317.7,141.9
602,20.4248,262.8,131.6,110.0,21.0,317.8,142.1
603,20.4587,262.9,131.8,110.0,21.0,317.9,142.3
604,20.4926,263.0,131.9,110.0,21.0,318.0,142.4
605,20.5266,262.1,131.6,112.0,22.0,318.1,142.6
606,20.5605,262.3,131.8,112.0,22.0,318.3,142.8
607,20.5944,262.5,132.0,112.0,22.0,318.5,143.0
608,20.6284,262.6,132.2,112.0,22.0,318.6,143.2
609,20.6623,263.8,132.9,110.0,21.0,318.8,143.4
610,20.6962,264.0,133.1,110.0,21.0,319.0,143.6
611,20.7301,264.1,133.3,110.0,21.0,319.1,143.8
612,20.7641,263.3,133.0,112.0,22.0,319.3,144.0
613,20.7980,264.4,133.7,110.0,21.0,319.4,144.2
614,20.8319,264.6,133.9,110.0,21.0,319.6,144.4
615,20.8658,264.7,134.1,110.0,21.0,319.7,144.6
