frame,time_s,x,y,w,h,cx,cy
109,3.6982,294.9,171.6,94.0,69.0,341.9,206.1
110,3.7321,295.2,171.6,94.0,69.0,342.2,206.1
111,3.7660,295.6,171.5,94.0,69.0,342.6,206.0
112,3.8000,295.9,171.4,94.0,69.0,342.9,205.9
113,3.8339,296.3,171.4,94.0,69.0,343.3,205.9
114,3.8678,296.6,171.5,94.0,69.0,343.6,206.0
115,3.9017,296.8,171.5,94.0,69.0,343.8,206.0
116,3.9357,296.1,170.5,96.0,71.0,344.1,206.0
117,3.9696,295.4,170.1,98.0,72.0,344.4,206.1
118,4.0035,294.6,169.8,100.0,73.0,344.6,206.3
119,4.0375,293.9,168.9,102.0,75.0,344.9,206.4
120,4.0714,294.2,169.2,102.0,75.0,345.2,206.7
121,4.1053,294.4,169.3,102.0,75.0,345.4,206.8
122,4.1392,294.7,169.5,102.0,75.0,345.7,207.0
123,4.1732,295.0,169.7,102.0,75.0,346.0,207.2
124,4.2071,295.3,169.9,102.0,75.0,346.3,207.4
125,4.2410,295.6,170.2,102.0,75.0,346.6,207.7
126,4.2750,295.9,170.4,102.0,75.0,346.9,207.9
127,4.3089,295.2,170.2,104.0,76.0,347.2,208.2
128,4.3428,295.4,170.5,104.0,76.0,347.4,208.5
129,4.3767,296.5,171.4,102.0,75.0,347.5,208.9
130,4.4107,296.7,171.7,102.0,75.0,347.7,209.2
131,4.4446,296.8,172.1,102.0,75.0,347.8,209.6
132,4.4785,295.7,172.1,104.0,76.0,347.7,210.1
133,4.5125,295.7,172.6,104.0,76.0,347.7,210.6
134,4.5464,295.5,173.1,104.0,76.0,347.5,211.1
135,4.5803,295.3,173.7,104.0,76.0,347.3,211.7
136,4.6142,295.0,174.2,104.0,76.0,347.0,212.2
137,4.6482,294.7,175.0,104.0,76.0,346.7,213.0
138,4.6821,294.4,176.0,104.0,76.0,346.4,214.0
139,4.7160,294.0,177.0,104.0,76.0,346.0,215.0
140,4.7499,293.6,178.0,104.0,76.0,345.6,216.0
141,4.7839,293.2,179.2,104.0,76.0,345.2,217.2
142,4.8178,292.6,180.3,104.0,76.0,344.6,218.3
143,4.8517,292.0,181.5,104.0,76.0,344.0,219.5
144,4.8857,291.5,182.6,104.0,76.0,343.5,220.6
145,4.9196,291.1,183.7,104.0,76.0,343.1,221.7
146,4.9535,290.7,185.0,104.0,76.0,342.7,223.0
147,4.9874,290.3,186.3,104.0,76.0,342.3,224.3
148,5.0214,291.0,188.0,102.0,75.0,342.0,225.5
149,5.0553,289.7,188.8,104.0,76.0,341.7,226.8
150,5.0892,289.6,190.0,104.0,76.0,341.6,228.0
151,5.1232,288.5,190.1,106.0,78.0,341.5,229.1
152,5.1571,288.4,191.1,106.0,78.0,341.4,230.1
153,5.1910,288.4,191.9,106.0,78.0,341.4,230.9
154,5.2249,289.5,193.7,104.0,76.0,341.5,231.7
155,5.2589,289.5,194.5,104.0,76.0,341.5,232.5
156,5.2928,289.7,195.2,104.0,76.0,341.7,233.2
157,5.3267,290.9,196.5,102.0,75.0,341.9,234.0
158,5.3607,292.1,198.1,100.0,73.0,342.1,234.6
159,5.3946,293.3,199.2,98.0,72.0,342.3,235.2
160,5.4285,294.5,200.3,96.0,71.0,342.5,235.8
161,5.4624,294.6,200.9,96.0,71.0,342.6,236.4
162,5.4964,293.7,201.0,98.0,72.0,342.7,237.0
163,5.5303,292.6,201.0,100.0,73.0,342.6,237.5
164,5.5642,293.6,202.1,98.0,72.0,342.6,238.1
165,5.5982,293.6,202.6,98.0,72.0,342.6,238.6
166,5.6321,293.7,203.2,98.0,72.0,342.7,239.2
167,5.6660,293.8,203.8,98.0,72.0,342.8,239.8
168,5.6999,294.2,204.4,98.0,72.0,343.2,240.4
169,5.7339,295.0,205.1,98.0,72.0,344.0,241.1
170,5.7678,296.6,206.3,96.0,71.0,344.6,241.8
171,5.8017,298.4,208.1,94.0,69.0,345.4,242.6
172,5.8357,300.2,209.4,92.0,68.0,346.2,243.4
173,5.8696,300.9,210.0,92.0,68.0,346.9,244.0
174,5.9035,302.2,211.1,91.0,67.0,347.7,244.6
175,5.9374,302.4,211.1,92.0,68.0,348.4,245.1
176,5.9714,303.1,211.5,92.0,68.0,349.1,245.5
177,6.0053,305.2,213.4,89.0,65.0,349.7,245.9
178,6.0392,304.7,212.7,91.0,67.0,350.2,246.2
179,6.0731,306.2,213.9,89.0,65.0,350.7,246.4
180,6.1071,306.7,214.0,89.0,65.0,351.2,246.5
181,6.1410,308.2,214.6,87.0,64.0,351.7,246.6
182,6.1749,308.6,214.6,87.0,64.0,352.1,246.6
183,6.2089,308.0,214.1,89.0,65.0,352.5,246.6
184,6.2428,308.4,214.1,89.0,65.0,352.9,246.6
185,6.2767,307.8,213.0,91.0,67.0,353.3,246.5
186,6.3106,308.1,213.0,91.0,67.0,353.6,246.5
187,6.3446,309.4,213.9,89.0,65.0,353.9,246.4
188,6.3785,309.5,213.9,89.0,65.0,354.0,246.4
189,6.4124,309.4,214.0,89.0,65.0,353.9,246.5
190,6.4464,310.1,214.5,87.0,64.0,353.6,246.5
191,6.4803,310.1,214.6,87.0,64.0,353.6,246.6
192,6.5142,311.1,215.2,85.0,63.0,353.6,246.7
193,6.5481,311.0,215.2,85.0,63.0,353.5,246.7
194,6.5821,311.2,215.2,85.0,63.0,353.7,246.7
195,6.6160,311.9,216.0,84.0,61.0,353.9,246.5
196,6.6499,313.1,216.3,82.0,60.0,354.1,246.3
197,6.6839,313.3,216.0,82.0,60.0,354.3,246.0
198,6.7178,314.5,216.2,80.0,59.0,354.5,245.7
199,6.7517,313.7,215.3,82.0,60.0,354.7,245.3
200,6.7856,314.8,215.4,80.0,59.0,354.8,244.9
201,6.8196,314.9,215.0,80.0,59.0,354.9,244.5
202,6.8535,315.0,214.6,80.0,59.0,355.0,244.1
203,6.8874,315.1,214.2,80.0,59.0,355.1,243.7
204,6.9214,315.1,213.8,80.0,59.0,355.1,243.3
205,6.9553,315.0,213.4,80.0,59.0,355.0,242.9
206,6.9892,314.7,213.1,80.0,59.0,354.7,242.6
207,7.0231,313.3,212.3,82.0,60.0,354.3,242.3
208,7.0571,314.3,213.1,79.0,58.0,353.8,242.1
209,7.0910,314.7,213.3,77.0,57.0,353.2,241.8
210,7.1249,313.1,212.5,79.0,58.0,352.6,241.5
211,7.1589,314.0,213.2,76.0,56.0,352.0,241.2
212,7.1928,313.4,212.9,76.0,56.0,351.4,240.9
213,7.2267,313.9,213.1,74.0,55.0,350.9,240.6
214,7.2606,312.0,211.8,77.0,57.0,350.5,240.3
215,7.2946,310.1,210.5,80.0,59.0,350.1,240.0
216,7.3285,308.7,209.7,82.0,60.0,349.7,239.7
217,7.3624,308.5,209.5,82.0,60.0,349.5,239.5
218,7.3963,307.3,208.7,84.0,61.0,349.3,239.2
219,7.4303,307.3,208.4,84.0,61.0,349.3,238.9
220,7.4642,306.9,207.1,85.0,63.0,349.4,238.6
221,7.4981,307.0,206.9,85.0,63.0,349.5,238.4
222,7.5321,307.1,206.6,85.0,63.0,349.6,238.1
223,7.5660,307.2,206.4,85.0,63.0,349.7,237.9
224,7.5999,306.3,205.7,87.0,64.0,349.8,237.7
225,7.6338,307.4,206.0,85.0,63.0,349.9,237.5
226,7.6678,307.5,205.8,85.0,63.0,350.0,237.3
227,7.7017,307.6,205.6,85.0,63.0,350.1,237.1
228,7.7356,308.1,206.4,84.0,61.0,350.1,236.9
229,7.7696,309.1,206.7,82.0,60.0,350.1,236.7
230,7.8035,308.2,206.0,84.0,61.0,350.2,236.5
231,7.8374,307.8,204.8,85.0,63.0,350.3,236.3
232,7.8713,308.3,205.6,84.0,61.0,350.3,236.1
233,7.9053,308.2,205.3,84.0,61.0,350.2,235.8
234,7.9392,308.1,204.9,84.0,61.0,350.1,235.4
235,7.9731,308.9,205.0,82.0,60.0,349.9,235.0
236,8.0071,309.6,205.0,80.0,59.0,349.6,234.5
237,8.0410,308.2,204.0,82.0,60.0,349.2,234.0
238,8.0749,307.9,203.5,82.0,60.0,348.9,233.5
239,8.1088,307.5,202.9,82.0,60.0,348.5,232.9
240,8.1428,308.1,202.9,80.0,59.0,348.1,232.4
241,8.1767,306.7,201.7,82.0,60.0,347.7,231.7
242,8.2106,306.2,201.1,82.0,60.0,347.2,231.1
243,8.2446,306.8,201.0,80.0,59.0,346.8,230.5
244,8.2785,306.5,200.5,80.0,59.0,346.5,230.0
245,8.3124,305.3,199.5,82.0,60.0,346.3,229.5
246,8.3463,305.1,199.2,82.0,60.0,346.1,229.2
247,8.3803,303.9,198.4,84.0,61.0,345.9,228.9
248,8.4142,303.9,198.1,84.0,61.0,345.9,228.6
249,8.4481,303.9,197.9,84.0,61.0,345.9,228.4
250,8.4821,304.0,197.8,84.0,61.0,346.0,228.3
251,8.5160,302.5,196.2,87.0,64.0,346.0,228.2
252,8.5499,302.6,196.1,87.0,64.0,346.1,228.1
253,8.5838,302.8,196.0,87.0,64.0,346.3,228.0
254,8.6178,303.0,196.0,87.0,64.0,346.5,228.0
255,8.6517,301.2,194.4,91.0,67.0,346.7,227.9
256,8.6856,301.3,194.2,91.0,67.0,346.8,227.7
257,8.7195,301.5,194.1,91.0,67.0,347.0,227.6
258,8.7535,301.3,193.3,92.0,68.0,347.3,227.3
259,8.7874,303.0,194.5,89.0,65.0,347.5,227.0
260,8.8213,303.3,194.1,89.0,65.0,347.8,226.6
261,8.8553,303.6,193.7,89.0,65.0,348.1,226.2
262,8.8892,303.8,193.1,89.0,65.0,348.3,225.6
263,8.9231,305.2,193.1,87.0,64.0,348.7,225.1
264,8.9570,305.4,192.5,87.0,64.0,348.9,224.5
265,8.9910,305.7,192.0,87.0,64.0,349.2,224.0
266,9.0249,307.6,192.9,84.0,61.0,349.6,223.4
267,9.0588,306.5,190.9,87.0,64.0,350.0,222.9
268,9.0928,306.9,190.5,87.0,64.0,350.4,222.5
269,9.1267,307.3,190.0,87.0,64.0,350.8,222.0
270,9.1606,306.8,189.0,89.0,65.0,351.3,221.5
271,9.1945,307.2,188.4,89.0,65.0,351.7,220.9
272,9.2285,307.7,187.9,89.0,65.0,352.2,220.4
273,9.2624,308.2,187.4,89.0,65.0,352.7,219.9
274,9.2963,307.7,186.0,91.0,67.0,353.2,219.5
275,9.3303,310.2,187.0,87.0,64.0,353.7,219.0
276,9.3642,310.7,186.6,87.0,64.0,354.2,218.6
277,9.3981,310.2,185.8,89.0,65.0,354.7,218.3
278,9.4320,309.2,184.0,92.0,68.0,355.2,218.0
279,9.4660,309.6,183.7,92.0,68.0,355.6,217.7
280,9.4999,311.5,185.0,89.0,65.0,356.0,217.5
281,9.5338,310.9,183.9,91.0,67.0,356.4,217.4
282,9.5678,313.2,185.4,87.0,64.0,356.7,217.4
283,9.6017,314.5,185.8,85.0,63.0,357.0,217.3
284,9.6356,314.9,185.8,85.0,63.0,357.4,217.3
285,9.6695,316.8,187.1,82.0,60.0,357.8,217.1
286,9.7035,315.5,185.5,85.0,63.0,358.0,217.0
287,9.7374,315.9,186.4,84.0,61.0,357.9,216.9
288,9.7713,315.2,185.4,85.0,63.0,357.7,216.9
289,9.8053,313.0,184.4,89.0,65.0,357.5,216.9
290,9.8392,312.5,184.5,89.0,65.0,357.0,217.0
291,9.8731,310.7,183.7,91.0,67.0,356.2,217.2
292,9.9070,313.4,186.9,84.0,61.0,355.4,217.4
293,9.9410,312.3,185.9,85.0,63.0,354.8,217.4
294,9.9749,311.5,185.9,85.0,63.0,354.0,217.4
295,10.0088,312.2,187.4,82.0,60.0,353.2,217.4
296,10.0427,311.5,187.2,82.0,60.0,352.5,217.2
297,10.0767,311.7,187.5,80.0,59.0,351.7,217.0
298,10.1106,309.9,186.8,82.0,60.0,350.9,216.8
299,10.1445,310.7,187.5,79.0,58.0,350.2,216.5
300,10.1785,310.0,187.2,79.0,58.0,349.5,216.2
301,10.2124,309.1,187.0,79.0,58.0,348.6,216.0
302,10.2463,307.6,186.3,80.0,59.0,347.6,215.8
303,10.2802,304.4,185.3,84.0,61.0,346.4,215.8
304,10.3142,304.1,185.7,82.0,60.0,345.1,215.7
305,10.3481,303.9,186.1,80.0,59.0,343.9,215.6
306,10.3820,301.6,185.4,82.0,60.0,342.6,215.4
307,10.4160,300.5,185.2,82.0,60.0,341.5,215.2
308,10.4499,300.4,185.5,80.0,59.0,340.4,215.0
309,10.4838,297.5,184.2,84.0,61.0,339.5,214.7
310,10.5177,296.6,183.9,84.0,61.0,338.6,214.4
311,10.5517,296.7,184.1,82.0,60.0,337.7,214.1
312,10.5856,295.9,183.7,82.0,60.0,336.9,213.7
313,10.6195,295.2,183.2,82.0,60.0,336.2,213.2
314,10.6535,294.5,182.5,82.0,60.0,335.5,212.5
315,10.6874,293.8,181.9,82.0,60.0,334.8,211.9
316,10.7213,293.2,181.3,82.0,60.0,334.2,211.3
317,10.7552,292.7,180.6,82.0,60.0,333.7,210.6
318,10.7892,292.3,180.0,82.0,60.0,333.3,210.0
319,10.8231,292.8,179.9,80.0,59.0,332.8,209.4
320,10.8570,290.4,178.4,84.0,61.0,332.4,208.9
321,10.8910,290.1,177.8,84.0,61.0,332.1,208.3
322,10.9249,289.4,176.3,85.0,63.0,331.9,207.8
323,10.9588,288.2,175.2,87.0,64.0,331.7,207.2
324,10.9927,288.3,174.7,87.0,64.0,331.8,206.7
325,11.0267,289.4,174.6,85.0,63.0,331.9,206.1
326,11.0606,288.5,173.6,87.0,64.0,332.0,205.6
327,11.0945,288.7,173.1,87.0,64.0,332.2,205.1
328,11.1285,287.9,172.2,89.0,65.0,332.4,204.7
329,11.1624,289.2,172.3,87.0,64.0,332.7,204.3
330,11.1963,287.6,170.5,91.0,67.0,333.1,204.0
331,11.2302,287.4,169.7,92.0,68.0,333.4,203.7
332,11.2642,287.7,169.4,92.0,68.0,333.7,203.4
333,11.2981,288.5,169.7,91.0,67.0,334.0,203.2
334,11.3320,289.7,170.5,89.0,65.0,334.2,203.0
335,11.3659,290.9,170.8,87.0,64.0,334.4,202.8
336,11.3999,291.1,170.5,87.0,64.0,334.6,202.5
337,11.4338,290.3,169.8,89.0,65.0,334.8,202.3
338,11.4677,290.6,169.5,89.0,65.0,335.1,202.0
339,11.5017,292.8,170.2,85.0,63.0,335.3,201.7
340,11.5356,293.2,169.9,85.0,63.0,335.7,201.4
341,11.5695,293.5,169.5,85.0,63.0,336.0,201.0
342,11.6034,293.9,169.2,85.0,63.0,336.4,200.7
343,11.6374,294.7,169.8,84.0,61.0,336.7,200.3
344,11.6713,296.1,170.0,82.0,60.0,337.1,200.0
345,11.7052,296.5,169.6,82.0,60.0,337.5,199.6
346,11.7392,297.9,169.7,80.0,59.0,337.9,199.2
347,11.7731,298.3,169.4,80.0,59.0,338.3,198.9
348,11.8070,298.7,169.0,80.0,59.0,338.7,198.5
349,11.8409,299.7,169.2,79.0,58.0,339.2,198.2
350,11.8749,301.1,169.3,77.0,57.0,339.6,197.8
351,11.9088,302.0,169.4,76.0,56.0,340.0,197.4
352,11.9427,302.0,168.5,77.0,57.0,340.5,197.0
353,11.9767,303.0,168.6,76.0,56.0,341.0,196.6
354,12.0106,304.6,168.5,74.0,55.0,341.6,196.0
355,12.0445,305.8,169.0,73.0,53.0,342.3,195.5
356,12.0784,306.1,167.4,74.0,55.0,343.1,194.9
357,12.1124,306.9,166.9,74.0,55.0,343.9,194.4
358,12.1463,308.2,167.3,73.0,53.0,344.7,193.8
359,12.1802,309.0,166.8,73.0,53.0,345.5,193.3
360,12.2142,309.8,166.3,73.0,53.0,346.3,192.8
361,12.2481,310.0,164.9,74.0,55.0,347.0,192.4
362,12.2820,311.2,165.5,73.0,53.0,347.7,192.0
363,12.3159,311.9,165.1,73.0,53.0,348.4,191.6
364,12.3499,313.6,165.2,71.0,52.0,349.1,191.2
365,12.3838,314.3,164.9,71.0,52.0,349.8,190.9
366,12.4177,313.9,164.0,73.0,53.0,350.4,190.5
367,12.4517,315.5,164.2,71.0,52.0,351.0,190.2
368,12.4856,316.1,163.9,71.0,52.0,351.6,189.9
369,12.5195,317.2,164.1,70.0,51.0,352.2,189.6
370,12.5534,317.7,163.8,70.0,51.0,352.7,189.3
371,12.5874,317.7,163.1,71.0,52.0,353.2,189.1
372,12.6213,318.2,162.8,71.0,52.0,353.7,188.8
373,12.6552,318.6,162.6,71.0,52.0,354.1,188.6
374,12.6891,319.0,162.4,71.0,52.0,354.5,188.4
375,12.7231,320.5,163.2,69.0,50.0,355.0,188.2
376,12.7570,320.4,162.5,70.0,51.0,355.4,188.0
377,12.7909,320.3,161.9,71.0,52.0,355.8,187.9
378,12.8249,320.7,161.7,71.0,52.0,356.2,187.7
379,12.8588,321.6,162.1,70.0,51.0,356.6,187.6
380,12.8927,321.4,161.5,71.0,52.0,356.9,187.5
381,12.9266,320.7,160.8,73.0,53.0,357.2,187.3
382,12.9606,322.1,161.1,71.0,52.0,357.6,187.1
383,12.9945,322.9,161.4,70.0,51.0,357.9,186.9
384,13.0284,323.7,161.8,69.0,50.0,358.2,186.8
385,13.0624,325.6,162.6,66.0,48.0,358.6,186.6
386,13.0963,326.0,162.4,66.0,48.0,359.0,186.4
387,13.1302,326.0,161.7,67.0,49.0,359.5,186.2
388,13.1641,326.9,162.0,66.0,48.0,359.9,186.0
389,13.1981,326.9,161.4,67.0,49.0,360.4,185.9
390,13.2320,327.9,161.7,66.0,48.0,360.9,185.7
391,13.2659,328.5,161.6,66.0,48.0,361.5,185.6
392,13.2999,329.1,161.5,66.0,48.0,362.1,185.5
393,13.3338,329.7,161.4,66.0,48.0,362.7,185.4
394,13.3677,330.3,161.3,66.0,48.0,363.3,185.3
395,13.4016,331.5,161.3,65.0,48.0,364.0,185.3
396,13.4356,331.6,161.2,66.0,48.0,364.6,185.2
397,13.4695,331.7,160.7,67.0,49.0,365.2,185.2
398,13.5034,332.8,161.1,66.0,48.0,365.8,185.1
399,13.5374,333.9,161.1,65.0,48.0,366.4,185.1
400,13.5713,334.5,161.1,65.0,48.0,367.0,185.1
401,13.6052,335.1,161.1,65.0,48.0,367.6,185.1
402,13.6391,335.6,161.2,65.0,48.0,368.1,185.2
403,13.6731,336.1,161.2,65.0,48.0,368.6,185.2
404,13.7070,336.1,161.3,66.0,48.0,369.1,185.3
405,13.7409,336.6,161.3,66.0,48.0,369.6,185.3
406,13.7749,337.0,161.4,66.0,48.0,370.0,185.4
407,13.8088,337.4,161.4,66.0,48.0,370.4,185.4
408,13.8427,337.4,161.0,67.0,49.0,370.9,185.5
409,13.8766,338.3,161.5,66.0,48.0,371.3,185.5
410,13.9106,338.7,161.6,66.0,48.0,371.7,185.6
411,13.9445,339.1,161.7,66.0,48.0,372.1,185.7
412,13.9784,339.6,161.8,66.0,48.0,372.6,185.8
413,14.0123,340.0,161.9,66.0,48.0,373.0,185.9
414,14.0463,340.4,162.0,66.0,48.0,373.4,186.0
415,14.0802,340.9,162.1,66.0,48.0,373.9,186.1
416,14.1141,341.8,162.2,65.0,48.0,374.3,186.2
417,14.1481,342.3,162.3,65.0,48.0,374.8,186.3
418,14.1820,342.7,162.5,65.0,48.0,375.2,186.5
419,14.2159,344.2,163.1,63.0,47.0,375.7,186.6
420,14.2498,344.6,163.2,63.0,47.0,376.1,186.7
421,14.2838,345.5,163.9,62.0,46.0,376.5,186.9
422,14.3177,345.5,163.5,63.0,47.0,377.0,187.0
423,14.3516,346.0,163.6,63.0,47.0,377.5,187.1
424,14.3856,346.9,164.3,62.0,46.0,377.9,187.3
425,14.4195,347.9,165.0,61.0,45.0,378.4,187.5
426,14.4534,348.9,165.6,60.0,44.0,378.9,187.6
427,14.4873,349.3,165.8,60.0,44.0,379.3,187.8
428,14.5213,349.8,165.9,60.0,44.0,379.8,187.9
429,14.5552,350.3,166.1,60.0,44.0,380.3,188.1
430,14.5891,351.3,166.8,59.0,43.0,380.8,188.3
431,14.6231,351.3,166.4,60.0,44.0,381.3,188.4
432,14.6570,351.8,166.6,60.0,44.0,381.8,188.6
433,14.6909,352.3,166.7,60.0,44.0,382.3,188.7
434,14.7248,353.4,167.4,59.0,43.0,382.9,188.9
435,14.7588,353.9,167.5,59.0,43.0,383.4,189.0
436,14.7927,354.4,167.7,59.0,43.0,383.9,189.2
437,14.8266,354.9,167.8,59.0,43.0,384.4,189.3
438,14.8606,355.4,167.9,59.0,43.0,384.9,189.4
439,14.8945,355.8,168.0,59.0,43.0,385.3,189.5
440,14.9284,356.3,168.2,59.0,43.0,385.8,189.7
441,14.9623,356.2,167.8,60.0,44.0,386.2,189.8
442,14.9963,357.1,168.4,59.0,43.0,386.6,189.9
443,15.0302,357.6,168.6,59.0,43.0,387.1,190.1
444,15.0641,358.0,168.7,59.0,43.0,387.5,190.2
445,15.0981,357.9,168.3,60.0,44.0,387.9,190.3
446,15.1320,358.4,168.5,60.0,44.0,388.4,190.5
447,15.1659,358.8,168.6,60.0,44.0,388.8,190.6
448,15.1998,359.2,168.7,60.0,44.0,389.2,190.7
449,15.2338,360.1,169.4,59.0,43.0,389.6,190.9
