frame,time_s,x,y,w,h,cx,cy
129,4.3572,284.8,452.2,218.0,144.0,393.8,524.2
130,4.3909,288.0,454.6,210.0,139.0,393.0,524.1
131,4.4247,287.2,454.5,210.0,139.0,392.2,524.0
132,4.4585,286.4,454.3,210.0,139.0,391.4,523.8
133,4.4923,283.6,453.2,214.0,141.0,390.6,523.7
134,4.5260,278.2,450.1,223.0,147.0,389.7,523.6
135,4.5598,275.3,448.4,227.0,150.0,388.8,523.4
136,4.5936,272.0,446.8,232.0,153.0,388.0,523.3
137,4.6274,273.6,448.1,227.0,150.0,387.1,523.1
138,4.6611,272.7,447.9,227.0,150.0,386.2,522.9
139,4.6949,271.8,447.7,227.0,150.0,385.3,522.7
140,4.7287,272.9,448.9,223.0,147.0,384.4,522.4
141,4.7625,271.8,448.7,223.0,147.0,383.3,522.2
142,4.7963,268.8,446.9,227.0,150.0,382.3,521.9
143,4.8300,267.7,446.7,227.0,150.0,381.2,521.7
144,4.8638,262.1,443.4,236.0,156.0,380.1,521.4
145,4.8976,261.0,443.1,236.0,156.0,379.0,521.1
146,4.9314,259.9,442.8,236.0,156.0,377.9,520.8
147,4.9651,258.7,442.4,236.0,156.0,376.7,520.4
148,4.9989,257.4,441.9,236.0,156.0,375.4,519.9
149,5.0327,256.1,441.3,236.0,156.0,374.1,519.3
150,5.0665,252.2,439.1,241.0,159.0,372.7,518.6
151,5.1002,253.4,439.8,236.0,156.0,371.4,517.8
152,5.1340,249.5,437.4,241.0,159.0,370.0,516.9
153,5.1678,248.1,436.4,241.0,159.0,368.6,515.9
154,5.2016,246.7,435.3,241.0,159.0,367.2,514.8
155,5.2353,242.9,432.6,246.0,162.0,365.9,513.6
156,5.2691,241.6,431.3,246.0,162.0,364.6,512.3
157,5.3029,240.2,430.0,246.0,162.0,363.2,511.0
158,5.3367,238.9,428.6,246.0,162.0,361.9,509.6
159,5.3705,240.0,428.4,241.0,159.0,360.5,507.9
160,5.4042,238.6,426.7,241.0,159.0,359.1,506.2
161,5.4380,239.7,426.3,236.0,156.0,357.7,504.3
162,5.4718,238.3,424.4,236.0,156.0,356.3,502.4
163,5.5056,236.8,422.4,236.0,156.0,354.8,500.4
164,5.5393,235.4,420.4,236.0,156.0,353.4,498.4
165,5.5731,233.9,418.3,236.0,156.0,351.9,496.3
166,5.6069,229.9,414.7,241.0,159.0,350.4,494.2
167,5.6407,230.8,414.0,236.0,156.0,348.8,492.0
168,5.6744,229.2,411.8,236.0,156.0,347.2,489.8
169,5.7082,227.6,409.6,236.0,156.0,345.6,487.6
170,5.7420,225.8,407.3,236.0,156.0,343.8,485.3
171,5.7758,221.5,403.4,241.0,159.0,342.0,482.9
172,5.8095,224.1,403.9,232.0,153.0,340.1,480.4
173,5.8433,220.0,400.0,236.0,156.0,338.0,478.0
174,5.8771,220.0,399.0,232.0,153.0,336.0,475.5
175,5.9109,217.8,396.4,232.0,153.0,333.8,472.9
176,5.9447,215.5,393.8,232.0,153.0,331.5,470.3
177,5.9784,213.1,391.2,232.0,153.0,329.1,467.7
178,6.0122,210.7,388.5,232.0,153.0,326.7,465.0
179,6.0460,210.7,387.3,227.0,150.0,324.2,462.3
180,6.0798,212.3,387.4,218.0,144.0,321.3,459.4
181,6.1135,213.3,387.0,210.0,139.0,318.3,456.5
182,6.1473,214.2,386.8,202.0,133.0,315.2,453.3
183,6.1811,213.0,384.6,198.0,131.0,312.0,450.1
184,6.2149,209.6,381.2,198.0,131.0,308.6,446.7
185,6.2486,206.2,377.8,198.0,131.0,305.2,443.3
186,6.2824,202.7,374.3,198.0,131.0,301.7,439.8
187,6.3162,199.1,370.6,198.0,131.0,298.1,436.1
188,6.3500,195.4,366.9,198.0,131.0,294.4,432.4
189,6.3837,193.4,364.6,194.0,128.0,290.4,428.6
190,6.4175,187.3,359.2,198.0,131.0,286.3,424.7
191,6.4513,183.0,355.3,198.0,131.0,282.0,420.8
192,6.4851,182.5,353.7,190.0,126.0,277.5,416.7
193,6.5189,177.8,349.5,190.0,126.0,272.8,412.5
194,6.5526,173.0,345.1,190.0,126.0,268.0,408.1
195,6.5864,170.0,342.1,186.0,123.0,263.0,403.6
196,6.6202,162.9,335.9,190.0,126.0,257.9,398.9
197,6.6540,155.6,330.1,194.0,128.0,252.6,394.1
198,6.6877,150.0,325.1,194.0,128.0,247.0,389.1
199,6.7215,146.3,320.8,190.0,126.0,241.3,383.8
200,6.7553,138.4,314.3,194.0,128.0,235.4,378.3
201,6.7891,132.6,308.6,194.0,128.0,229.6,372.6
202,6.8228,126.8,302.5,194.0,128.0,223.8,366.5
203,6.8566,123.0,297.3,190.0,126.0,218.0,360.3
204,6.8904,117.4,290.7,190.0,126.0,212.4,353.7
205,6.9242,111.9,283.9,190.0,126.0,206.9,346.9
206,6.9579,106.4,277.1,190.0,126.0,201.4,340.1
207,6.9917,99.1,269.1,194.0,128.0,196.1,333.1
208,7.0255,93.8,262.1,194.0,128.0,190.8,326.1
209,7.0593,88.6,255.0,194.0,128.0,185.6,319.0
210,7.0931,83.6,247.9,194.0,128.0,180.6,311.9
211,7.1268,78.6,240.7,194.0,128.0,175.6,304.7
212,7.1606,73.7,233.6,194.0,128.0,170.7,297.6
221,7.4646,71.5,228.4,190.0,126.0,166.5,291.4
222,7.4984,67.4,221.7,190.0,126.0,162.4,284.7
223,7.5321,62.7,215.5,190.0,126.0,157.7,278.5
224,7.5659,58.4,209.9,190.0,126.0,153.4,272.9
225,7.5997,53.8,205.6,190.0,126.0,148.8,268.6
226,7.6335,49.4,201.9,190.0,126.0,144.4,264.9
227,7.6673,46.3,197.4,190.0,126.0,141.3,260.4
228,7.7010,44.0,195.6,186.0,123.0,137.0,257.1
229,7.7348,40.2,191.1,186.0,123.0,133.2,252.6
230,7.7686,36.9,186.2,186.0,123.0,129.9,247.7
233,7.8699,33.1,181.6,186.0,123.0,126.1,243.1
234,7.9037,29.3,177.7,186.0,123.0,122.3,239.2
250,8.4441,25.7,172.6,186.0,123.0,118.7,234.1
251,8.4779,21.9,167.7,186.0,123.0,114.9,229.2
252,8.5117,18.6,163.2,186.0,123.0,111.6,224.7
253,8.5454,15.1,158.6,186.0,123.0,108.1,220.1
254,8.5792,11.4,154.3,186.0,123.0,104.4,215.8
255,8.6130,7.7,150.5,186.0,123.0,100.7,212.0
256,8.6468,2.5,145.4,190.0,126.0,97.5,208.4
257,8.6805,-1.0,141.3,190.0,126.0,94.0,204.3
258,8.7143,-2.2,139.4,186.0,123.0,90.8,200.9
259,8.7481,-5.7,136.8,186.0,123.0,87.3,198.3
260,8.7819,-9.1,134.2,186.0,123.0,83.9,195.7
261,8.8156,-12.4,132.3,186.0,123.0,80.6,193.8
262,8.8494,-15.6,130.8,186.0,123.0,77.4,192.3
263,8.8832,-20.8,128.6,190.0,126.0,74.2,191.6
264,8.9170,-24.0,128.7,190.0,126.0,71.0,191.7
265,8.9508,-23.8,132.0,186.0,123.0,69.2,193.5
266,8.9845,-26.2,134.0,186.0,123.0,66.8,195.5
267,9.0183,-31.1,134.5,190.0,126.0,63.9,197.5
268,9.0521,-34.2,136.7,190.0,126.0,60.8,199.7
269,9.0859,-37.1,139.3,190.0,126.0,57.9,202.3
270,9.1196,-40.1,142.7,190.0,126.0,54.9,205.7
271,9.1534,-43.0,147.4,190.0,126.0,52.0,210.4
272,9.1872,-45.6,152.6,190.0,126.0,49.4,215.6
273,9.2210,-48.4,156.9,190.0,126.0,46.6,219.9
274,9.2547,-50.4,160.6,190.0,126.0,44.6,223.6
275,9.2885,-52.9,164.2,190.0,126.0,42.1,227.2
276,9.3223,-55.6,168.4,190.0,126.0,39.4,231.4
277,9.3561,-58.2,172.6,190.0,126.0,36.8,235.6
279,9.4236,-60.7,168.7,190.0,126.0,34.3,231.7
280,9.4574,-61.3,166.5,186.0,123.0,31.7,228.0
281,9.4912,-63.8,164.6,186.0,123.0,29.2,226.1
282,9.5250,-66.2,163.4,186.0,123.0,26.8,224.9
283,9.5587,-68.4,162.6,186.0,123.0,24.6,224.1
284,9.5925,-70.7,162.6,186.0,123.0,22.3,224.1
285,9.6263,-72.9,163.4,186.0,123.0,20.1,224.9
286,9.6601,-75.0,165.7,186.0,123.0,18.0,227.2
287,9.6938,-77.3,167.0,186.0,123.0,15.7,228.5
288,9.7276,-79.3,168.8,186.0,123.0,13.7,230.3
289,9.7614,-81.5,170.4,186.0,123.0,11.5,231.9
290,9.7952,-83.6,172.7,186.0,123.0,9.4,234.2
291,9.8289,-85.5,174.8,186.0,123.0,7.5,236.3
292,9.8627,-87.6,176.2,186.0,123.0,5.4,237.7
293,9.8965,-89.5,178.2,186.0,123.0,3.5,239.7
300,10.1329,-91.5,174.0,186.0,123.0,1.5,235.5
301,10.1667,-93.3,170.7,186.0,123.0,-0.3,232.2
302,10.2005,-95.2,167.3,186.0,123.0,-2.2,228.8
303,10.2343,-97.2,164.0,186.0,123.0,-4.2,225.5
304,10.2680,-99.0,161.6,186.0,123.0,-6.0,223.1
305,10.3018,-100.9,159.5,186.0,123.0,-7.9,221.0
306,10.3356,-102.7,157.4,186.0,123.0,-9.7,218.9
307,10.3694,-101.1,158.0,179.0,118.0,-11.6,217.0
308,10.4031,-102.9,156.1,179.0,118.0,-13.4,215.1
309,10.4369,-106.7,152.7,183.0,121.0,-15.2,213.2
310,10.4707,-108.4,151.1,183.0,121.0,-16.9,211.6
311,10.5045,-111.6,149.0,186.0,123.0,-18.6,210.5
312,10.5382,-113.3,148.4,186.0,123.0,-20.3,209.9
313,10.5720,-115.0,147.9,186.0,123.0,-22.0,209.4
314,10.6058,-116.7,147.8,186.0,123.0,-23.7,209.3
315,10.6396,-118.3,147.6,186.0,123.0,-25.3,209.1
316,10.6734,-119.8,147.5,186.0,123.0,-26.8,209.0
317,10.7071,-121.4,147.9,186.0,123.0,-28.4,209.4
318,10.7409,-122.8,148.4,186.0,123.0,-29.8,209.9
319,10.7747,-124.3,148.8,186.0,123.0,-31.3,210.3
320,10.8085,-125.8,149.1,186.0,123.0,-32.8,210.6
321,10.8422,-127.3,149.5,186.0,123.0,-34.3,211.0
322,10.8760,-128.8,149.9,186.0,123.0,-35.8,211.4
323,10.9098,-130.3,150.2,186.0,123.0,-37.3,211.7
324,10.9436,-130.3,151.5,183.0,121.0,-38.8,212.0
325,10.9773,-129.7,153.2,179.0,118.0,-40.2,212.2
326,11.0111,-131.1,153.5,179.0,118.0,-41.6,212.5
327,11.0449,-132.5,153.8,179.0,118.0,-43.0,212.8
328,11.0787,-133.8,154.6,179.0,118.0,-44.3,213.6
329,11.1124,-134.9,154.8,179.0,118.0,-45.4,213.8
330,11.1462,-138.1,152.8,183.0,121.0,-46.6,213.3
