frame,time_s,x,y,w,h,cx,cy
64,2.1355,255.9,80.1,86.0,189.0,298.9,174.6
65,2.1688,256.6,80.4,86.0,189.0,299.6,174.9
66,2.2022,258.3,82.7,84.0,185.0,300.3,175.2
67,2.2356,259.4,84.6,83.0,181.0,300.9,175.1
68,2.2689,259.5,82.4,84.0,185.0,301.5,174.9
69,2.3023,260.6,83.9,83.0,181.0,302.1,174.4
70,2.3357,261.1,83.4,83.0,181.0,302.6,173.9
71,2.3690,261.6,82.9,83.0,181.0,303.1,173.4
72,2.4024,261.4,80.4,84.0,185.0,303.4,172.9
73,2.4358,260.7,78.1,86.0,189.0,303.7,172.6
74,2.4691,261.0,77.8,86.0,189.0,304.0,172.3
75,2.5025,261.3,77.6,86.0,189.0,304.3,172.1
76,2.5359,261.6,77.4,86.0,189.0,304.6,171.9
77,2.5692,262.0,77.2,86.0,189.0,305.0,171.7
78,2.6026,261.5,75.5,88.0,192.0,305.5,171.5
79,2.6360,261.9,75.6,88.0,192.0,305.9,171.6
80,2.6693,262.4,75.7,88.0,192.0,306.4,171.7
81,2.7027,262.8,75.9,88.0,192.0,306.8,171.9
82,2.7361,263.2,76.0,88.0,192.0,307.2,172.0
83,2.7694,262.6,74.1,90.0,196.0,307.6,172.1
84,2.8028,263.0,74.2,90.0,196.0,308.0,172.2
85,2.8362,262.8,72.2,91.0,200.0,308.3,172.2
86,2.8695,263.1,72.0,91.0,200.0,308.6,172.0
87,2.9029,263.3,71.8,91.0,200.0,308.8,171.8
88,2.9363,263.5,71.6,91.0,200.0,309.0,171.6
89,2.9696,263.5,71.4,91.0,200.0,309.0,171.4
90,3.0030,263.6,71.3,91.0,200.0,309.1,171.3
91,3.0364,263.6,71.2,91.0,200.0,309.1,171.2
92,3.0697,262.7,69.1,93.0,204.0,309.2,171.1
93,3.1031,262.8,69.2,93.0,204.0,309.3,171.2
94,3.1365,263.0,69.3,93.0,204.0,309.5,171.3
95,3.1698,264.2,71.4,91.0,200.0,309.7,171.4
96,3.2032,265.0,73.6,90.0,196.0,310.0,171.6
97,3.2366,265.3,73.8,90.0,196.0,310.3,171.8
98,3.2699,265.6,74.0,90.0,196.0,310.6,172.0
99,3.3033,265.9,74.1,90.0,196.0,310.9,172.1
100,3.3367,266.3,74.1,90.0,196.0,311.3,172.1
101,3.3700,266.6,74.1,90.0,196.0,311.6,172.1
102,3.4034,266.9,74.0,90.0,196.0,311.9,172.0
103,3.4368,267.0,73.8,90.0,196.0,312.0,171.8
104,3.4701,267.1,73.6,90.0,196.0,312.1,171.6
105,3.5035,266.7,71.6,91.0,200.0,312.2,171.6
106,3.5369,266.7,71.5,91.0,200.0,312.2,171.5
107,3.5702,267.3,73.5,90.0,196.0,312.3,171.5
108,3.6036,267.4,73.5,90.0,196.0,312.4,171.5
109,3.6370,267.7,73.4,90.0,196.0,312.7,171.4
110,3.6703,267.5,71.5,91.0,200.0,313.0,171.5
111,3.7037,267.9,71.6,91.0,200.0,313.4,171.6
112,3.7371,268.2,71.7,91.0,200.0,313.7,171.7
113,3.7704,268.5,71.9,91.0,200.0,314.0,171.9
114,3.8038,268.8,72.1,91.0,200.0,314.3,172.1
115,3.8372,269.0,72.3,91.0,200.0,314.5,172.3
116,3.8705,269.2,72.4,91.0,200.0,314.7,172.4
117,3.9039,269.4,72.4,91.0,200.0,314.9,172.4
118,3.9373,269.6,72.4,91.0,200.0,315.1,172.4
119,3.9706,270.2,74.3,90.0,196.0,315.2,172.3
120,4.0040,270.2,74.2,90.0,196.0,315.2,172.2
121,4.0374,270.2,74.2,90.0,196.0,315.2,172.2
122,4.0707,270.2,74.1,90.0,196.0,315.2,172.1
123,4.1041,270.3,74.0,90.0,196.0,315.3,172.0
124,4.1375,270.3,74.0,90.0,196.0,315.3,172.0
125,4.1708,269.9,72.0,91.0,200.0,315.4,172.0
126,4.2042,270.0,72.0,91.0,200.0,315.5,172.0
127,4.2376,270.1,72.1,91.0,200.0,315.6,172.1
128,4.2709,270.2,72.2,91.0,200.0,315.7,172.2
129,4.3043,270.3,72.3,91.0,200.0,315.8,172.3
130,4.3377,270.3,72.4,91.0,200.0,315.8,172.4
131,4.3710,270.4,72.3,91.0,200.0,315.9,172.3
132,4.4044,269.6,70.3,93.0,204.0,316.1,172.3
133,4.4378,269.7,70.2,93.0,204.0,316.2,172.2
134,4.4711,269.8,70.2,93.0,204.0,316.3,172.2
135,4.5045,269.9,70.0,93.0,204.0,316.4,172.0
136,4.5379,270.0,70.0,93.0,204.0,316.5,172.0
137,4.5712,270.1,69.9,93.0,204.0,316.6,171.9
138,4.6046,270.1,69.9,93.0,204.0,316.6,171.9
139,4.6380,270.2,69.9,93.0,204.0,316.7,171.9
140,4.6713,270.3,69.9,93.0,204.0,316.8,171.9
141,4.7047,270.5,69.9,93.0,204.0,317.0,171.9
142,4.7381,270.8,70.0,93.0,204.0,317.3,172.0
143,4.7714,271.1,70.2,93.0,204.0,317.6,172.2
144,4.8048,271.4,70.4,93.0,204.0,317.9,172.4
145,4.8382,271.6,70.6,93.0,204.0,318.1,172.6
146,4.8715,271.9,70.7,93.0,204.0,318.4,172.7
147,4.9049,271.1,68.8,95.0,208.0,318.6,172.8
148,4.9383,272.4,70.9,93.0,204.0,318.9,172.9
149,4.9716,272.7,70.8,93.0,204.0,319.2,172.8
150,5.0050,273.0,70.8,93.0,204.0,319.5,172.8
151,5.0384,273.1,70.7,93.0,204.0,319.6,172.7
152,5.0717,273.3,70.6,93.0,204.0,319.8,172.6
153,5.1051,273.4,70.6,93.0,204.0,319.9,172.6
154,5.1385,273.5,70.5,93.0,204.0,320.0,172.5
155,5.1718,273.6,70.5,93.0,204.0,320.1,172.5
156,5.2052,273.7,70.5,93.0,204.0,320.2,172.5
157,5.2386,273.8,70.5,93.0,204.0,320.3,172.5
158,5.2719,273.0,68.5,95.0,208.0,320.5,172.5
159,5.3053,273.2,68.6,95.0,208.0,320.7,172.6
160,5.3387,273.4,68.8,95.0,208.0,320.9,172.8
161,5.3720,273.6,68.9,95.0,208.0,321.1,172.9
162,5.4054,273.8,68.9,95.0,208.0,321.3,172.9
163,5.4388,274.0,69.0,95.0,208.0,321.5,173.0
164,5.4721,274.2,69.0,95.0,208.0,321.7,173.0
165,5.5055,274.3,69.0,95.0,208.0,321.8,173.0
166,5.5389,275.4,70.9,93.0,204.0,321.9,172.9
167,5.5722,275.5,70.9,93.0,204.0,322.0,172.9
168,5.6056,276.5,72.8,91.0,200.0,322.0,172.8
169,5.6390,276.5,72.8,91.0,200.0,322.0,172.8
170,5.6723,276.5,72.8,91.0,200.0,322.0,172.8
171,5.7057,276.5,72.7,91.0,200.0,322.0,172.7
172,5.7391,276.6,72.7,91.0,200.0,322.1,172.7
173,5.7724,276.7,72.6,91.0,200.0,322.2,172.6
174,5.8058,275.8,70.6,93.0,204.0,322.3,172.6
175,5.8392,274.9,68.7,95.0,208.0,322.4,172.7
176,5.8725,275.0,68.8,95.0,208.0,322.5,172.8
177,5.9059,275.2,68.9,95.0,208.0,322.7,172.9
178,5.9393,275.3,69.0,95.0,208.0,322.8,173.0
179,5.9726,275.4,69.1,95.0,208.0,322.9,173.1
180,6.0060,274.5,67.1,97.0,212.0,323.0,173.1
181,6.0394,275.6,69.1,95.0,208.0,323.1,173.1
182,6.0727,276.7,71.0,93.0,204.0,323.2,173.0
183,6.1061,277.8,72.9,91.0,200.0,323.3,172.9
184,6.1395,277.8,72.8,91.0,200.0,323.3,172.8
185,6.1728,277.7,72.8,91.0,200.0,323.2,172.8
186,6.2062,277.7,72.7,91.0,200.0,323.2,172.7
187,6.2396,277.7,72.6,91.0,200.0,323.2,172.6
188,6.2729,277.7,72.5,91.0,200.0,323.2,172.5
189,6.3063,277.7,72.4,91.0,200.0,323.2,172.4
190,6.3397,277.7,72.4,91.0,200.0,323.2,172.4
191,6.3730,277.8,72.4,91.0,200.0,323.3,172.4
192,6.4064,277.9,72.4,91.0,200.0,323.4,172.4
193,6.4398,277.1,70.4,93.0,204.0,323.6,172.4
194,6.4731,277.2,70.5,93.0,204.0,323.7,172.5
195,6.5065,277.3,70.5,93.0,204.0,323.8,172.5
196,6.5399,277.4,70.5,93.0,204.0,323.9,172.5
197,6.5732,278.6,72.5,91.0,200.0,324.1,172.5
198,6.6066,278.6,72.4,91.0,200.0,324.1,172.4
199,6.6400,278.7,72.3,91.0,200.0,324.2,172.3
200,6.6733,278.7,72.3,91.0,200.0,324.2,172.3
201,6.7067,278.8,72.2,91.0,200.0,324.3,172.2
202,6.7401,278.8,72.1,91.0,200.0,324.3,172.1
203,6.7734,278.8,72.1,91.0,200.0,324.3,172.1
204,6.8068,278.9,72.1,91.0,200.0,324.4,172.1
205,6.8402,278.0,70.1,93.0,204.0,324.5,172.1
206,6.8735,278.1,70.1,93.0,204.0,324.6,172.1
207,6.9069,278.3,70.2,93.0,204.0,324.8,172.2
208,6.9403,277.4,68.2,95.0,208.0,324.9,172.2
209,6.9736,277.5,68.3,95.0,208.0,325.0,172.3
210,7.0070,277.6,68.4,95.0,208.0,325.1,172.4
211,7.0404,277.7,68.4,95.0,208.0,325.2,172.4
212,7.0737,277.8,68.5,95.0,208.0,325.3,172.5
213,7.1071,277.9,68.5,95.0,208.0,325.4,172.5
214,7.1405,278.0,68.5,95.0,208.0,325.5,172.5
215,7.1738,278.0,68.4,95.0,208.0,325.5,172.4
216,7.2072,278.0,68.4,95.0,208.0,325.5,172.4
217,7.2406,277.9,68.4,95.0,208.0,325.4,172.4
218,7.2739,277.9,68.4,95.0,208.0,325.4,172.4
219,7.3073,277.8,68.3,95.0,208.0,325.3,172.3
220,7.3407,277.8,68.3,95.0,208.0,325.3,172.3
221,7.3740,277.8,68.3,95.0,208.0,325.3,172.3
222,7.4074,277.8,68.3,95.0,208.0,325.3,172.3
223,7.4408,278.8,70.3,93.0,204.0,325.3,172.3
224,7.4741,279.8,72.4,91.0,200.0,325.3,172.4
225,7.5075,278.8,70.4,93.0,204.0,325.3,172.4
226,7.5409,278.8,70.5,93.0,204.0,325.3,172.5
227,7.5742,278.7,70.5,93.0,204.0,325.2,172.5
228,7.6076,277.7,68.5,95.0,208.0,325.2,172.5
229,7.6410,277.7,68.4,95.0,208.0,325.2,172.4
230,7.6743,277.6,68.4,95.0,208.0,325.1,172.4
231,7.7077,278.5,70.3,93.0,204.0,325.0,172.3
232,7.7411,278.4,70.3,93.0,204.0,324.9,172.3
233,7.7744,278.2,70.3,93.0,204.0,324.7,172.3
234,7.8078,278.1,70.2,93.0,204.0,324.6,172.2
235,7.8412,278.0,70.2,93.0,204.0,324.5,172.2
236,7.8745,277.8,70.2,93.0,204.0,324.3,172.2
237,7.9079,277.7,70.2,93.0,204.0,324.2,172.2
238,7.9413,277.6,70.3,93.0,204.0,324.1,172.3
239,7.9746,277.5,70.3,93.0,204.0,324.0,172.3
240,8.0080,276.4,68.4,95.0,208.0,323.9,172.4
241,8.0414,276.3,68.5,95.0,208.0,323.8,172.5
242,8.0747,276.2,68.5,95.0,208.0,323.7,172.5
243,8.1081,275.1,66.6,97.0,212.0,323.6,172.6
244,8.1415,274.9,66.7,97.0,212.0,323.4,172.7
245,8.1748,275.7,68.7,95.0,208.0,323.2,172.7
246,8.2082,275.5,68.7,95.0,208.0,323.0,172.7
247,8.2416,275.2,68.7,95.0,208.0,322.7,172.7
248,8.2749,274.9,68.7,95.0,208.0,322.4,172.7
249,8.3083,275.6,70.7,93.0,204.0,322.1,172.7
250,8.3417,275.3,70.7,93.0,204.0,321.8,172.7
251,8.3750,276.0,72.7,91.0,200.0,321.5,172.7
252,8.4084,275.8,72.7,91.0,200.0,321.3,172.7
253,8.4418,275.5,72.8,91.0,200.0,321.0,172.8
254,8.4751,275.3,72.8,91.0,200.0,320.8,172.8
255,8.5085,274.1,70.9,93.0,204.0,320.6,172.9
256,8.5419,273.9,71.0,93.0,204.0,320.4,173.0
257,8.5752,273.6,71.1,93.0,204.0,320.1,173.1
258,8.6086,273.4,71.1,93.0,204.0,319.9,173.1
259,8.6420,273.2,71.2,93.0,204.0,319.7,173.2
260,8.6753,272.9,71.2,93.0,204.0,319.4,173.2
261,8.7087,272.7,71.2,93.0,204.0,319.2,173.2
262,8.7421,271.4,69.2,95.0,208.0,318.9,173.2
263,8.7754,272.1,71.3,93.0,204.0,318.6,173.3
264,8.8088,271.8,71.3,93.0,204.0,318.3,173.3
265,8.8422,271.5,71.3,93.0,204.0,318.0,173.3
266,8.8755,272.2,73.3,91.0,200.0,317.7,173.3
267,8.9089,271.9,73.3,91.0,200.0,317.4,173.3
268,8.9423,271.6,73.3,91.0,200.0,317.1,173.3
269,8.9756,271.4,73.3,91.0,200.0,316.9,173.3
270,9.0090,270.1,71.4,93.0,204.0,316.6,173.4
271,9.0424,268.9,69.5,95.0,208.0,316.4,173.5
272,9.0757,268.7,69.6,95.0,208.0,316.2,173.6
273,9.1091,268.5,69.7,95.0,208.0,316.0,173.7
274,9.1425,268.3,69.7,95.0,208.0,315.8,173.7
275,9.1758,268.1,69.8,95.0,208.0,315.6,173.8
276,9.2092,267.8,69.8,95.0,208.0,315.3,173.8
277,9.2426,268.6,71.8,93.0,204.0,315.1,173.8
278,9.2759,268.3,71.8,93.0,204.0,314.8,173.8
279,9.3093,268.0,71.9,93.0,204.0,314.5,173.9
280,9.3427,267.7,71.9,93.0,204.0,314.2,173.9
281,9.3760,267.4,71.9,93.0,204.0,313.9,173.9
282,9.4094,267.1,71.9,93.0,204.0,313.6,173.9
283,9.4428,267.9,73.9,91.0,200.0,313.4,173.9
284,9.4761,267.6,73.9,91.0,200.0,313.1,173.9
285,9.5095,267.4,73.9,91.0,200.0,312.9,173.9
286,9.5429,266.2,71.9,93.0,204.0,312.7,173.9
287,9.5762,266.0,72.0,93.0,204.0,312.5,174.0
288,9.6096,265.9,72.1,93.0,204.0,312.4,174.1
289,9.6430,265.7,72.1,93.0,204.0,312.2,174.1
290,9.6763,265.6,72.2,93.0,204.0,312.1,174.2
291,9.7097,265.4,72.2,93.0,204.0,311.9,174.2
292,9.7431,265.2,72.2,93.0,204.0,311.7,174.2
293,9.7764,265.0,72.2,93.0,204.0,311.5,174.2
294,9.8098,264.8,72.2,93.0,204.0,311.3,174.2
295,9.8432,264.6,72.2,93.0,204.0,311.1,174.2
296,9.8765,265.4,74.2,91.0,200.0,310.9,174.2
297,9.9099,265.2,74.2,91.0,200.0,310.7,174.2
298,9.9433,265.0,74.2,91.0,200.0,310.5,174.2
299,9.9766,264.8,74.1,91.0,200.0,310.3,174.1
300,10.0100,264.6,74.1,91.0,200.0,310.1,174.1
301,10.0434,265.0,76.1,90.0,196.0,310.0,174.1
302,10.0767,264.9,76.1,90.0,196.0,309.9,174.1
303,10.1101,264.8,76.2,90.0,196.0,309.8,174.2
304,10.1435,264.6,76.2,90.0,196.0,309.6,174.2
305,10.1768,264.5,76.3,90.0,196.0,309.5,174.3
306,10.2102,264.4,76.3,90.0,196.0,309.4,174.3
307,10.2436,264.2,76.3,90.0,196.0,309.2,174.3
308,10.2769,264.1,76.3,90.0,196.0,309.1,174.3
309,10.3103,265.0,78.2,88.0,192.0,309.0,174.2
310,10.3437,264.8,78.2,88.0,192.0,308.8,174.2
311,10.3770,264.7,78.2,88.0,192.0,308.7,174.2
312,10.4104,264.5,78.2,88.0,192.0,308.5,174.2
313,10.4438,264.3,78.1,88.0,192.0,308.3,174.1
314,10.4771,264.1,78.1,88.0,192.0,308.1,174.1
315,10.5105,263.9,78.1,88.0,192.0,307.9,174.1
316,10.5439,263.8,78.0,88.0,192.0,307.8,174.0
317,10.5772,262.7,76.0,90.0,196.0,307.7,174.0
318,10.6106,262.1,74.1,91.0,200.0,307.6,174.1
319,10.6440,262.0,74.1,91.0,200.0,307.5,174.1
320,10.6773,262.0,74.2,91.0,200.0,307.5,174.2
321,10.7107,260.9,72.2,93.0,204.0,307.4,174.2
322,10.7441,260.9,72.2,93.0,204.0,307.4,174.2
323,10.7774,260.8,72.3,93.0,204.0,307.3,174.3
324,10.8108,260.8,72.3,93.0,204.0,307.3,174.3
325,10.8442,260.7,72.3,93.0,204.0,307.2,174.3
326,10.8775,260.6,72.3,93.0,204.0,307.1,174.3
327,10.9109,260.5,72.2,93.0,204.0,307.0,174.2
328,10.9443,260.4,72.2,93.0,204.0,306.9,174.2
329,10.9776,260.3,72.2,93.0,204.0,306.8,174.2
330,11.0110,261.2,74.2,91.0,200.0,306.7,174.2
331,11.0444,261.6,76.2,90.0,196.0,306.6,174.2
332,11.0777,262.6,78.2,88.0,192.0,306.6,174.2
333,11.1111,262.5,78.2,88.0,192.0,306.5,174.2
334,11.1445,262.5,78.2,88.0,192.0,306.5,174.2
335,11.1778,262.4,78.3,88.0,192.0,306.4,174.3
336,11.2112,261.4,76.3,90.0,196.0,306.4,174.3
337,11.2446,261.3,76.3,90.0,196.0,306.3,174.3
338,11.2779,260.8,74.4,91.0,200.0,306.3,174.4
339,11.3113,260.7,74.4,91.0,200.0,306.2,174.4
340,11.3447,260.7,74.4,91.0,200.0,306.2,174.4
341,11.3780,260.6,74.4,91.0,200.0,306.1,174.4
342,11.4114,260.5,74.4,91.0,200.0,306.0,174.4
343,11.4448,260.4,74.4,91.0,200.0,305.9,174.4
344,11.4781,260.8,76.4,90.0,196.0,305.8,174.4
345,11.5115,260.7,76.4,90.0,196.0,305.7,174.4
346,11.5449,261.5,78.4,88.0,192.0,305.5,174.4
347,11.5782,261.5,78.4,88.0,192.0,305.5,174.4
348,11.6116,261.4,78.4,88.0,192.0,305.4,174.4
349,11.6450,261.3,78.4,88.0,192.0,305.3,174.4
350,11.6783,261.2,78.4,88.0,192.0,305.2,174.4
351,11.7117,261.2,78.4,88.0,192.0,305.2,174.4
352,11.7451,261.1,78.4,88.0,192.0,305.1,174.4
353,11.7784,261.1,78.4,88.0,192.0,305.1,174.4
354,11.8118,261.0,78.4,88.0,192.0,305.0,174.4
355,11.8452,261.0,78.4,88.0,192.0,305.0,174.4
