frame,time_s,x,y,w,h,cx,cy
49,1.6333,-22.2,172.1,206.0,357.0,80.8,350.6
50,1.6667,-23.2,170.9,206.0,357.0,79.8,349.4
51,1.7000,-24.2,169.7,206.0,357.0,78.8,348.2
52,1.7333,-25.2,168.3,206.0,357.0,77.8,346.8
53,1.7667,-26.2,166.9,206.0,357.0,76.8,345.4
54,1.8000,-27.1,165.3,206.0,357.0,75.9,343.8
55,1.8333,-28.0,163.6,206.0,357.0,75.0,342.1
56,1.8667,-28.9,161.7,206.0,357.0,74.1,340.2
57,1.9000,-29.8,159.8,206.0,357.0,73.2,338.3
58,1.9333,-30.7,157.8,206.0,357.0,72.3,336.3
59,1.9667,-31.6,155.7,206.0,357.0,71.4,334.2
60,2.0000,-32.7,153.4,206.0,357.0,70.3,331.9
61,2.0333,-33.7,151.1,206.0,357.0,69.3,329.6
62,2.0667,-34.8,148.7,206.0,357.0,68.2,327.2
63,2.1000,-36.0,146.1,206.0,357.0,67.0,324.6
64,2.1333,-37.1,143.3,206.0,357.0,65.9,321.8
65,2.1667,-38.2,140.4,206.0,357.0,64.8,318.9
66,2.2000,-39.3,137.2,206.0,357.0,63.7,315.7
67,2.2333,-40.5,133.9,206.0,357.0,62.5,312.4
68,2.2667,-41.6,130.5,206.0,357.0,61.4,309.0
69,2.3000,-42.8,127.0,206.0,357.0,60.2,305.5
70,2.3333,-44.1,123.4,206.0,357.0,58.9,301.9
71,2.3667,-45.4,119.7,206.0,357.0,57.6,298.2
72,2.4000,-46.6,115.8,206.0,357.0,56.4,294.3
73,2.4333,-48.0,111.6,206.0,357.0,55.0,290.1
74,2.4667,-49.3,107.1,206.0,357.0,53.7,285.6
75,2.5000,-50.6,102.4,206.0,357.0,52.4,280.9
76,2.5333,-51.8,97.6,206.0,357.0,51.2,276.1
77,2.5667,-53.0,92.6,206.0,357.0,50.0,271.1
78,2.6000,-54.1,87.4,206.0,357.0,48.9,265.9
79,2.6333,-55.2,82.2,206.0,357.0,47.8,260.7
80,2.6667,-56.3,76.8,206.0,357.0,46.7,255.3
81,2.7000,-57.2,71.5,206.0,357.0,45.8,250.0
82,2.7333,-57.9,65.9,206.0,357.0,45.1,244.4
83,2.7667,-58.5,60.5,206.0,357.0,44.5,239.0
84,2.8000,-59.0,54.8,206.0,357.0,44.0,233.3
85,2.8333,-59.1,49.1,206.0,357.0,43.9,227.6
86,2.8667,-59.1,43.4,206.0,357.0,43.9,221.9
87,2.9000,-58.9,37.1,206.0,357.0,44.1,215.6
88,2.9333,-58.7,30.5,206.0,357.0,44.3,209.0
89,2.9667,-58.2,24.1,206.0,357.0,44.8,202.6
90,3.0000,-57.7,17.0,206.0,357.0,45.3,195.5
91,3.0333,-57.1,9.6,206.0,357.0,45.9,188.1
92,3.0667,-56.5,2.1,206.0,357.0,46.5,180.6
93,3.1000,-55.7,-6.0,206.0,357.0,47.3,172.5
94,3.1333,-54.8,-14.3,206.0,357.0,48.2,164.2
95,3.1667,-51.6,-19.1,202.0,350.0,49.4,155.9
96,3.2000,-50.1,-28.0,202.0,350.0,50.9,147.0
97,3.2333,-47.7,-36.8,202.0,350.0,53.3,138.2
98,3.2667,-46.0,-45.3,202.0,350.0,55.0,129.7
99,3.3000,-42.4,-53.5,202.0,350.0,58.6,121.5
100,3.3333,-38.5,-61.4,202.0,350.0,62.5,113.6
101,3.3667,-34.3,-69.0,202.0,350.0,66.7,106.0
102,3.4000,-29.2,-76.4,202.0,350.0,71.8,98.6
103,3.4333,-23.9,-83.5,202.0,350.0,77.1,91.5
104,3.4667,-18.4,-90.3,202.0,350.0,82.6,84.7
105,3.5000,-11.7,-96.9,202.0,350.0,89.3,78.1
106,3.5333,-4.7,-103.3,202.0,350.0,96.3,71.7
107,3.5667,3.0,-109.5,202.0,350.0,104.0,65.5
108,3.6000,10.9,-115.4,202.0,350.0,111.9,59.6
109,3.6333,19.1,-121.2,202.0,350.0,120.1,53.8
110,3.6667,27.1,-126.7,202.0,350.0,128.1,48.3
111,3.7000,35.0,-132.1,202.0,350.0,136.0,42.9
112,3.7333,42.8,-137.3,202.0,350.0,143.8,37.7
113,3.7667,50.4,-142.3,202.0,350.0,151.4,32.7
114,3.8000,57.8,-147.2,202.0,350.0,158.8,27.8
115,3.8333,65.1,-151.9,202.0,350.0,166.1,23.1
116,3.8667,72.3,-156.3,202.0,350.0,173.3,18.7
117,3.9000,79.3,-160.5,202.0,350.0,180.3,14.5
118,3.9333,86.1,-164.5,202.0,350.0,187.1,10.5
119,3.9667,92.6,-168.2,202.0,350.0,193.6,6.8
120,4.0000,98.7,-171.6,202.0,350.0,199.7,3.4
121,4.0333,104.7,-175.1,202.0,350.0,205.7,-0.1
122,4.0667,110.5,-178.2,202.0,350.0,211.5,-3.2
123,4.1000,114.5,-184.2,206.0,357.0,217.5,-5.7
124,4.1333,120.3,-186.5,206.0,357.0,223.3,-8.0
125,4.1667,125.9,-188.6,206.0,357.0,228.9,-10.1
126,4.2000,131.2,-190.4,206.0,357.0,234.2,-11.9
127,4.2333,136.4,-191.9,206.0,357.0,239.4,-13.4
128,4.2667,141.4,-193.1,206.0,357.0,244.4,-14.6
129,4.3000,146.2,-194.1,206.0,357.0,249.2,-15.6
130,4.3333,150.9,-194.8,206.0,357.0,253.9,-16.3
131,4.3667,155.5,-195.3,206.0,357.0,258.5,-16.8
132,4.4000,160.0,-195.6,206.0,357.0,263.0,-17.1
133,4.4333,164.2,-195.7,206.0,357.0,267.2,-17.2
134,4.4667,168.3,-195.7,206.0,357.0,271.3,-17.2
135,4.5000,172.3,-195.5,206.0,357.0,275.3,-17.0
136,4.5333,176.2,-195.2,206.0,357.0,279.2,-16.7
137,4.5667,179.9,-194.7,206.0,357.0,282.9,-16.2
138,4.6000,183.4,-194.1,206.0,357.0,286.4,-15.6
139,4.6333,188.8,-189.9,202.0,350.0,289.8,-14.9
140,4.6667,194.0,-185.6,198.0,343.0,293.0,-14.1
141,4.7000,197.0,-184.7,198.0,343.0,296.0,-13.2
142,4.7333,201.8,-180.7,194.0,337.0,298.8,-12.2
143,4.7667,206.6,-176.1,190.0,330.0,301.6,-11.1
144,4.8000,211.2,-171.9,186.0,324.0,304.2,-9.9
145,4.8333,215.2,-167.2,183.0,317.0,306.7,-8.7
146,4.8667,217.6,-165.9,183.0,317.0,309.1,-7.4
147,4.9000,221.9,-161.5,179.0,311.0,311.4,-6.0
148,4.9333,224.0,-160.1,179.0,311.0,313.5,-4.6
149,4.9667,227.7,-155.6,176.0,305.0,315.7,-3.1
150,5.0000,231.6,-151.1,172.0,299.0,317.6,-1.6
151,5.0333,235.1,-146.6,169.0,293.0,319.6,-0.1
152,5.0667,238.4,-142.1,166.0,287.0,321.4,1.4
153,5.1000,240.2,-140.5,166.0,287.0,323.2,3.0
154,5.1333,243.8,-136.4,162.0,282.0,324.8,4.6
155,5.1667,247.0,-131.8,159.0,276.0,326.5,6.2
156,5.2000,248.5,-130.1,159.0,276.0,328.0,7.9
157,5.2333,251.6,-125.9,156.0,271.0,329.6,9.6
158,5.2667,254.6,-121.2,153.0,265.0,331.1,11.3
159,5.3000,255.9,-119.4,153.0,265.0,332.4,13.1
160,5.3333,258.8,-115.1,150.0,260.0,333.8,14.9
161,5.3667,260.1,-113.3,150.0,260.0,335.1,16.7
162,5.4000,262.8,-109.0,147.0,255.0,336.3,18.5
163,5.4333,264.0,-107.1,147.0,255.0,337.5,20.4
164,5.4667,265.2,-105.3,147.0,255.0,338.7,22.2
165,5.5000,267.8,-100.9,144.0,250.0,339.8,24.1
166,5.5333,270.4,-96.5,141.0,245.0,340.9,26.0
167,5.5667,272.4,-92.1,139.0,240.0,341.9,27.9
168,5.6000,273.4,-90.1,139.0,240.0,342.9,29.9
169,5.6333,274.4,-88.2,139.0,240.0,343.9,31.8
170,5.6667,275.4,-86.3,139.0,240.0,344.9,33.7
171,5.7000,277.9,-82.3,136.0,236.0,345.9,35.7
172,5.7333,280.3,-77.8,133.0,231.0,346.8,37.7
173,5.7667,282.1,-73.8,131.0,227.0,347.6,39.7
174,5.8000,284.4,-69.4,128.0,222.0,348.4,41.6
175,5.8333,285.1,-67.4,128.0,222.0,349.1,43.6
176,5.8667,287.3,-63.5,125.0,218.0,349.8,45.5
177,5.9000,288.0,-61.6,125.0,218.0,350.5,47.4
178,5.9333,288.5,-59.6,125.0,218.0,351.0,49.4
179,5.9667,289.1,-57.7,125.0,218.0,351.6,51.3
180,6.0000,289.6,-55.8,125.0,218.0,352.1,53.2
181,6.0333,290.1,-54.0,125.0,218.0,352.6,55.0
182,6.0667,290.5,-52.2,125.0,218.0,353.0,56.8
183,6.1000,290.9,-50.4,125.0,218.0,353.4,58.6
184,6.1333,291.3,-48.6,125.0,218.0,353.8,60.4
185,6.1667,291.7,-46.9,125.0,218.0,354.2,62.1
186,6.2000,291.9,-45.1,125.0,218.0,354.4,63.9
187,6.2333,292.2,-43.4,125.0,218.0,354.7,65.6
188,6.2667,293.4,-39.7,123.0,214.0,354.9,67.3
189,6.3000,293.6,-38.1,123.0,214.0,355.1,68.9
190,6.3333,293.8,-36.4,123.0,214.0,355.3,70.6
191,6.3667,294.9,-32.3,121.0,209.0,355.4,72.2
192,6.4000,294.9,-30.6,121.0,209.0,355.4,73.9
193,6.4333,295.0,-29.1,121.0,209.0,355.5,75.4
194,6.4667,295.0,-27.5,121.0,209.0,355.5,77.0
195,6.5000,294.9,-26.0,121.0,209.0,355.4,78.5
196,6.5333,294.9,-24.4,121.0,209.0,355.4,80.1
197,6.5667,296.3,-20.9,118.0,205.0,355.3,81.6
198,6.6000,296.1,-19.4,118.0,205.0,355.1,83.1
199,6.6333,296.0,-18.0,118.0,205.0,355.0,84.5
200,6.6667,295.8,-16.5,118.0,205.0,354.8,86.0
201,6.7000,295.5,-15.0,118.0,205.0,354.5,87.5
202,6.7333,295.2,-13.6,118.0,205.0,354.2,88.9
203,6.7667,294.9,-12.1,118.0,205.0,353.9,90.4
204,6.8000,295.6,-8.7,116.0,201.0,353.6,91.8
205,6.8333,296.2,-5.3,114.0,197.0,353.2,93.2
206,6.8667,295.9,-3.9,114.0,197.0,352.9,94.6
207,6.9000,295.5,-2.5,114.0,197.0,352.5,96.0
208,6.9333,296.6,0.9,111.0,193.0,352.1,97.4
209,6.9667,297.1,3.8,109.0,190.0,351.6,98.8
210,7.0000,296.7,5.2,109.0,190.0,351.2,100.2
211,7.0333,297.3,8.5,107.0,186.0,350.8,101.5
212,7.0667,297.9,11.8,105.0,182.0,350.4,102.8
213,7.1000,297.5,13.2,105.0,182.0,350.0,104.2
214,7.1333,298.2,16.0,103.0,179.0,349.7,105.5
215,7.1667,299.9,20.8,99.0,172.0,349.4,106.8
216,7.2000,299.5,22.1,99.0,172.0,349.0,108.1
217,7.2333,300.2,25.5,97.0,168.0,348.7,109.5
218,7.2667,301.0,28.3,95.0,165.0,348.5,110.8
219,7.3000,301.7,31.1,93.0,162.0,348.2,112.1
220,7.3333,301.4,32.4,93.0,162.0,347.9,113.4
221,7.3667,302.1,35.3,91.0,159.0,347.6,114.8
222,7.4000,301.9,36.6,91.0,159.0,347.4,116.1
223,7.4333,301.6,38.0,91.0,159.0,347.1,117.5
224,7.4667,301.9,40.8,90.0,156.0,346.9,118.8
225,7.5000,302.6,44.2,88.0,152.0,346.6,120.2
226,7.5333,302.2,45.5,88.0,152.0,346.2,121.5
227,7.5667,302.6,48.4,86.0,149.0,345.6,122.9
228,7.6000,301.8,49.8,86.0,149.0,344.8,124.3
229,7.6333,301.1,51.3,86.0,149.0,344.1,125.8
230,7.6667,301.1,53.8,84.0,147.0,343.1,127.3
231,7.7000,300.6,56.8,83.0,144.0,342.1,128.8
232,7.7333,300.3,59.5,83.0,144.0,341.8,131.5
233,7.7667,300.1,62.3,83.0,144.0,341.6,134.3
234,7.8000,300.0,65.0,83.0,144.0,341.5,137.0
235,7.8333,299.9,67.7,83.0,144.0,341.4,139.7
236,7.8667,299.8,70.4,83.0,144.0,341.3,142.4
237,7.9000,299.7,73.1,83.0,144.0,341.2,145.1
238,7.9333,299.8,75.5,83.0,144.0,341.3,147.5
239,7.9667,299.9,78.0,83.0,144.0,341.4,150.0
240,8.0000,300.1,80.4,83.0,144.0,341.6,152.4
241,8.0333,300.2,82.8,83.0,144.0,341.7,154.8
242,8.0667,299.9,83.6,84.0,147.0,341.9,157.1
243,8.1000,299.9,85.9,84.0,147.0,341.9,159.4
244,8.1333,300.0,88.2,84.0,147.0,342.0,161.7
245,8.1667,300.0,90.4,84.0,147.0,342.0,163.9
246,8.2000,300.0,92.7,84.0,147.0,342.0,166.2
247,8.2333,299.9,94.9,84.0,147.0,341.9,168.4
248,8.2667,299.8,97.0,84.0,147.0,341.8,170.5
249,8.3000,299.6,99.2,84.0,147.0,341.6,172.7
250,8.3333,299.3,101.3,84.0,147.0,341.3,174.8
251,8.3667,298.9,103.4,84.0,147.0,340.9,176.9
252,8.4000,298.5,105.5,84.0,147.0,340.5,179.0
253,8.4333,298.5,109.0,83.0,144.0,340.0,181.0
254,8.4667,298.0,111.0,83.0,144.0,339.5,183.0
255,8.5000,298.5,114.5,81.0,141.0,339.0,185.0
256,8.5333,298.0,116.5,81.0,141.0,338.5,187.0
257,8.5667,297.5,118.4,81.0,141.0,338.0,188.9
258,8.6000,296.9,120.4,81.0,141.0,337.4,190.9
259,8.6333,296.2,122.3,81.0,141.0,336.7,192.8
260,8.6667,295.5,124.2,81.0,141.0,336.0,194.7
261,8.7000,294.7,126.1,81.0,141.0,335.2,196.6
262,8.7333,293.9,128.1,81.0,141.0,334.4,198.6
263,8.7667,293.0,130.0,81.0,141.0,333.5,200.5
264,8.8000,292.1,131.8,81.0,141.0,332.6,202.3
265,8.8333,291.3,133.7,81.0,141.0,331.8,204.2
266,8.8667,290.5,135.6,81.0,141.0,331.0,206.1
267,8.9000,289.8,137.4,81.0,141.0,330.3,207.9
268,8.9333,289.2,139.2,81.0,141.0,329.7,209.7
269,8.9667,288.6,141.0,81.0,141.0,329.1,211.5
270,9.0000,287.0,141.3,83.0,144.0,328.5,213.3
271,9.0333,286.5,143.1,83.0,144.0,328.0,215.1
272,9.0667,285.6,143.4,84.0,147.0,327.6,216.9
273,9.1000,285.2,145.2,84.0,147.0,327.2,218.7
274,9.1333,284.9,146.9,84.0,147.0,326.9,220.4
275,9.1667,284.7,148.6,84.0,147.0,326.7,222.1
276,9.2000,284.4,150.3,84.0,147.0,326.4,223.8
277,9.2333,284.2,152.0,84.0,147.0,326.2,225.5
278,9.2667,284.5,155.2,83.0,144.0,326.0,227.2
279,9.3000,284.4,156.8,83.0,144.0,325.9,228.8
280,9.3333,284.3,158.4,83.0,144.0,325.8,230.4
281,9.3667,285.3,161.5,81.0,141.0,325.8,232.0
282,9.4000,285.4,163.0,81.0,141.0,325.9,233.5
283,9.4333,285.6,164.5,81.0,141.0,326.1,235.0
284,9.4667,286.3,167.5,80.0,138.0,326.3,236.5
285,9.5000,286.6,168.9,80.0,138.0,326.6,237.9
286,9.5333,286.9,170.4,80.0,138.0,326.9,239.4
287,9.5667,287.2,171.8,80.0,138.0,327.2,240.8
288,9.6000,287.4,173.2,80.0,138.0,327.4,242.2
289,9.6333,287.7,174.6,80.0,138.0,327.7,243.6
290,9.6667,287.9,176.0,80.0,138.0,327.9,245.0
291,9.7000,288.1,177.3,80.0,138.0,328.1,246.3
292,9.7333,289.3,180.2,78.0,135.0,328.3,247.7
293,9.7667,289.5,181.5,78.0,135.0,328.5,249.0
294,9.8000,289.6,182.9,78.0,135.0,328.6,250.4
295,9.8333,288.8,182.8,80.0,138.0,328.8,251.8
296,9.8667,288.9,184.2,80.0,138.0,328.9,253.2
297,9.9000,289.1,185.5,80.0,138.0,329.1,254.5
298,9.9333,290.3,188.4,78.0,135.0,329.3,255.9
299,9.9667,290.6,189.8,78.0,135.0,329.6,257.3
300,10.0000,292.0,192.1,76.0,133.0,330.0,258.6
301,10.0333,292.3,193.4,76.0,133.0,330.3,259.9
302,10.0667,292.5,194.8,76.0,133.0,330.5,261.3
303,10.1000,293.1,197.7,75.0,130.0,330.6,262.7
304,10.1333,292.6,197.6,76.0,133.0,330.6,264.1
305,10.1667,292.6,198.9,76.0,133.0,330.6,265.4
306,10.2000,292.5,200.2,76.0,133.0,330.5,266.7
307,10.2333,292.3,201.4,76.0,133.0,330.3,267.9
308,10.2667,292.0,202.6,76.0,133.0,330.0,269.1
309,10.3000,291.6,203.7,76.0,133.0,329.6,270.2
310,10.3333,291.1,204.8,76.0,133.0,329.1,271.3
311,10.3667,291.1,207.4,75.0,130.0,328.6,272.4
312,10.4000,290.5,208.6,75.0,130.0,328.0,273.6
313,10.4333,289.9,209.7,75.0,130.0,327.4,274.7
314,10.4667,289.3,210.9,75.0,130.0,326.8,275.9
315,10.5000,288.6,212.0,75.0,130.0,326.1,277.0
316,10.5333,287.9,213.1,75.0,130.0,325.4,278.1
317,10.5667,287.2,214.3,75.0,130.0,324.7,279.3
318,10.6000,286.9,216.4,74.0,128.0,323.9,280.4
319,10.6333,286.1,217.6,74.0,128.0,323.1,281.6
320,10.6667,285.2,218.8,74.0,128.0,322.2,282.8
321,10.7000,285.5,221.5,72.0,125.0,321.5,284.0
322,10.7333,284.7,222.8,72.0,125.0,320.7,285.3
323,10.7667,283.8,224.1,72.0,125.0,319.8,286.6
324,10.8000,282.9,225.3,72.0,125.0,318.9,287.8
325,10.8333,282.1,226.5,72.0,125.0,318.1,289.0
326,10.8667,281.2,227.8,72.0,125.0,317.2,290.3
327,10.9000,280.3,229.0,72.0,125.0,316.3,291.5
328,10.9333,279.8,231.2,71.0,123.0,315.3,292.7
329,10.9667,279.9,234.0,69.0,120.0,314.4,294.0
330,11.0000,279.0,235.2,69.0,120.0,313.5,295.2
331,11.0333,278.1,236.4,69.0,120.0,312.6,296.4
332,11.0667,275.7,235.1,72.0,125.0,311.7,297.6
333,11.1000,275.2,237.4,71.0,123.0,310.7,298.9
334,11.1333,274.3,238.6,71.0,123.0,309.8,300.1
335,11.1667,273.4,239.8,71.0,123.0,308.9,301.3
336,11.2000,272.5,241.0,71.0,123.0,308.0,302.5
337,11.2333,271.1,241.2,72.0,125.0,307.1,303.7
338,11.2667,268.7,239.9,75.0,130.0,306.2,304.9
339,11.3000,267.8,241.1,75.0,130.0,305.3,306.1
340,11.3333,266.9,242.3,75.0,130.0,304.4,307.3
341,11.3667,266.6,244.5,74.0,128.0,303.6,308.5
342,11.4000,265.7,245.7,74.0,128.0,302.7,309.7
343,11.4333,264.4,245.9,75.0,130.0,301.9,310.9
344,11.4667,264.0,248.1,74.0,128.0,301.0,312.1
345,11.5000,264.1,250.8,72.0,125.0,300.1,313.3
346,11.5333,262.3,250.5,74.0,128.0,299.3,314.5
347,11.5667,262.4,253.1,72.0,125.0,298.4,315.6
348,11.6000,260.6,252.8,74.0,128.0,297.6,316.8
349,11.6333,260.8,255.4,72.0,125.0,296.8,317.9
350,11.6667,260.4,257.6,71.0,123.0,295.9,319.1
351,11.7000,259.1,257.7,72.0,125.0,295.1,320.2
352,11.7333,258.8,259.8,71.0,123.0,294.3,321.3
353,11.7667,258.9,262.5,69.0,120.0,293.4,322.5
354,11.8000,257.1,262.1,71.0,123.0,292.6,323.6
355,11.8333,257.3,264.7,69.0,120.0,291.8,324.7
356,11.8667,255.5,264.3,71.0,123.0,291.0,325.8
357,11.9000,255.7,266.9,69.0,120.0,290.2,326.9
358,11.9333,254.0,266.5,71.0,123.0,289.5,328.0
359,11.9667,253.2,267.6,71.0,123.0,288.7,329.1
360,12.0000,252.4,268.6,71.0,123.0,287.9,330.1
361,12.0333,251.6,269.7,71.0,123.0,287.1,331.2
362,12.0667,251.8,272.3,69.0,120.0,286.3,332.3
363,12.1000,251.1,273.4,69.0,120.0,285.6,333.4
