frame,time_s,x,y,w,h,cx,cy
47,1.7870,150.8,152.3,172.0,185.0,236.8,244.8
48,1.8250,148.9,150.7,176.0,189.0,236.9,245.2
49,1.8630,147.5,149.8,179.0,192.0,237.0,245.8
50,1.9011,145.5,148.4,183.0,196.0,237.0,246.4
51,1.9391,143.8,147.0,186.0,200.0,236.8,247.0
52,1.9771,141.6,145.6,190.0,204.0,236.6,247.6
53,2.0151,141.4,146.2,190.0,204.0,236.4,248.2
54,2.0532,139.1,144.7,194.0,208.0,236.1,248.7
55,2.0912,136.7,143.3,198.0,212.0,235.7,249.3
56,2.1292,134.4,141.3,202.0,217.0,235.4,249.8
57,2.1672,132.0,139.9,206.0,221.0,235.0,250.4
58,2.2052,129.5,138.4,210.0,225.0,234.5,250.9
59,2.2433,126.8,136.4,214.0,230.0,233.8,251.4
60,2.2813,124.2,134.9,218.0,234.0,233.2,251.9
61,2.3193,121.1,133.0,223.0,239.0,232.6,252.5
62,2.3573,118.4,131.1,227.0,244.0,231.9,253.1
63,2.3953,113.1,126.7,236.0,254.0,231.1,253.7
64,2.4334,109.7,124.7,241.0,259.0,230.2,254.2
65,2.4714,106.2,122.8,246.0,264.0,229.2,254.8
66,2.5094,102.6,121.0,251.0,269.0,228.1,255.5
67,2.5474,99.0,118.7,256.0,275.0,227.0,256.2
68,2.5855,95.4,117.0,261.0,280.0,225.9,257.0
69,2.6235,88.9,112.3,272.0,291.0,224.9,257.8
70,2.6615,87.8,113.1,272.0,291.0,223.8,258.6
71,2.6995,86.8,114.0,272.0,291.0,222.8,259.5
72,2.7375,86.1,115.0,272.0,291.0,222.1,260.5
73,2.7756,85.2,115.9,272.0,291.0,221.2,261.4
74,2.8136,79.4,110.7,283.0,303.0,220.9,262.2
75,2.8516,76.0,108.6,288.0,309.0,220.0,263.1
76,2.8896,72.4,106.5,294.0,315.0,219.4,264.0
77,2.9276,68.6,104.0,300.0,322.0,218.6,265.0
78,2.9657,64.9,101.9,306.0,328.0,217.9,265.9
79,3.0037,64.5,103.0,306.0,328.0,217.5,267.0
80,3.0417,61.2,100.6,312.0,335.0,217.2,268.1
81,3.0797,58.1,98.8,318.0,341.0,217.1,269.3
82,3.1178,54.5,96.7,325.0,348.0,217.0,270.7
83,3.1558,51.7,94.8,331.0,355.0,217.2,272.3
84,3.1938,51.8,96.4,331.0,355.0,217.3,273.9
85,3.2318,52.5,98.0,331.0,355.0,218.0,275.5
86,3.2698,55.9,102.8,325.0,348.0,218.4,276.8
87,3.3079,53.8,100.6,331.0,355.0,219.3,278.1
88,3.3459,54.4,101.6,331.0,355.0,219.9,279.1
89,3.3839,55.7,102.2,331.0,355.0,221.2,279.7
90,3.4219,57.0,102.9,331.0,355.0,222.5,280.4
91,3.4599,58.2,103.6,331.0,355.0,223.7,281.1
92,3.4980,62.4,107.7,325.0,348.0,224.9,281.7
93,3.5360,63.6,108.4,325.0,348.0,226.1,282.4
94,3.5740,64.8,109.0,325.0,348.0,227.3,283.0
95,3.6120,66.2,109.8,325.0,348.0,228.7,283.8
96,3.6501,67.8,110.6,325.0,348.0,230.3,284.6
97,3.6881,69.3,111.5,325.0,348.0,231.8,285.5
98,3.7261,70.5,112.4,325.0,348.0,233.0,286.4
99,3.7641,72.0,113.5,325.0,348.0,234.5,287.5
100,3.8021,73.1,114.6,325.0,348.0,235.6,288.6
101,3.8402,74.5,115.8,325.0,348.0,237.0,289.8
102,3.8782,75.7,117.2,325.0,348.0,238.2,291.2
103,3.9162,76.8,118.5,325.0,348.0,239.3,292.5
104,3.9542,77.9,120.0,325.0,348.0,240.4,294.0
105,3.9922,78.9,121.4,325.0,348.0,241.4,295.4
106,4.0303,76.9,119.5,331.0,355.0,242.4,297.0
107,4.0683,77.7,121.2,331.0,355.0,243.2,298.7
108,4.1063,78.3,123.2,331.0,355.0,243.8,300.7
109,4.1443,78.9,125.2,331.0,355.0,244.4,302.7
110,4.1824,79.3,127.3,331.0,355.0,244.8,304.8
111,4.2204,79.4,129.4,331.0,355.0,244.9,306.9
112,4.2584,78.7,132.1,331.0,355.0,244.2,309.6
113,4.2964,77.6,135.0,331.0,355.0,243.1,312.5
114,4.3344,76.0,138.1,331.0,355.0,241.5,315.6
115,4.3725,76.9,140.9,331.0,355.0,242.4,318.4
116,4.4105,77.6,143.6,331.0,355.0,243.1,321.1
117,4.4485,78.3,146.7,331.0,355.0,243.8,324.2
118,4.4865,78.7,149.9,331.0,355.0,244.2,327.4
119,4.5245,78.2,153.6,331.0,355.0,243.7,331.1
120,4.5626,77.1,157.5,331.0,355.0,242.6,335.0
121,4.6006,75.5,161.7,331.0,355.0,241.0,339.2
122,4.6386,72.0,166.5,331.0,355.0,237.5,344.0
123,4.6766,66.7,171.8,331.0,355.0,232.2,349.3
124,4.7146,61.5,176.9,331.0,355.0,227.0,354.4
125,4.7527,55.6,182.1,331.0,355.0,221.1,359.6
